date,curve_spread,spread_change_bps,std_4y,prob_high_vol,position_type,position_size,execution_style,daily_pnl,curve_pnl,carry_pnl,year_month
2012-03-07,0.0194005202702823,5.153607061101074,0.4218306010928961,1.0,bear_steepener,0.24477468029459645,collect_carry,2.5278405350958724,2.5229450414899803,0.004895493605891929,2012-03
2012-03-08,0.021832970637277307,24.324503669950065,0.4218579234972677,1.0,bear_steepener,0.24479053460383246,collect_carry,11.913712325371998,11.908816514679922,0.004895810692076649,2012-03
2012-03-09,0.021386748115229004,-4.462225220483035,0.4137704918032786,1.0,bear_steepener,0.24009765906997657,collect_carry,-2.1379377061805735,-2.142739659361973,0.004801953181399531,2012-03
2012-03-12,0.0223792960355549,9.925479203258952,0.3898360655737705,1.0,bear_steepener,0.22620928417924105,collect_carry,4.494995277093888,4.490471091410303,0.004524185683584821,2012-03
2012-03-13,0.022383206222566204,0.039101870113050774,0.3899726775956284,1.0,bear_steepener,0.22628855572542106,collect_carry,0.022222382542598954,0.017696611428090533,0.0045257711145084215,2012-03
2012-03-14,0.024079723398800393,16.965171762341885,0.3821311475409836,1.0,bear_steepener,0.22173836897468918,collect_carry,7.52809379929378,7.523659031914286,0.004434767379493784,2012-03
2012-03-15,0.019295901568731594,-47.83821830068799,0.3602459016393442,1.0,bear_steepener,0.20903906727665356,collect_carry,-19.99593228615998,-20.000113067505513,0.0041807813455330715,2012-03
2012-03-16,0.0199761026779028,6.8020110917120515,0.3624590163934426,1.0,bear_steepener,0.21032326632476953,collect_carry,2.8654488460988756,2.86124238077238,0.004206465326495391,2012-03
2012-03-19,0.0190641353599577,-9.119673179451004,0.3729508196721311,1.0,bear_steepener,0.21641132107139335,collect_carry,-3.942872814587264,-3.9472010410086917,0.0043282264214278676,2012-03
2012-03-20,0.0197152556024644,6.511202425067003,0.3653005464480874,1.0,bear_steepener,0.21197211448531347,collect_carry,2.7646261340564133,2.760386691766707,0.00423944228970627,2012-03
2012-03-21,0.01947641672718249,-2.3883887528190764,0.3944262295081967,1.0,bear_steepener,0.22887280813088898,collect_carry,-1.0886970253692496,-1.0932744815318673,0.00457745616261778,2012-03
2012-03-22,0.01905449321986731,-4.219235073151806,0.3867213114754098,1.0,bear_steepener,0.22440189292633708,collect_carry,-1.8891206363743882,-1.893608674232915,0.004488037858526742,2012-03
2012-03-23,0.019109471442688195,0.5497822282088394,0.3868032786885246,1.0,bear_steepener,0.22444945585404513,collect_carry,0.25128563303647783,0.24679664391939693,0.004488989117080903,2012-03
2012-03-26,0.019068984999483604,-0.40486443204590383,0.4182513661202185,1.0,bear_steepener,0.24269776578468052,collect_carry,-0.19166543089075533,-0.19651938620644893,0.00485395531569361,2012-03
2012-03-27,0.0185347976063608,-5.3418739312280366,0.4181147540983607,1.0,bear_steepener,0.24261849423850057,collect_carry,-2.5872224493281215,-2.5920748192128915,0.004852369884770011,2012-03
2012-03-28,0.0184332149172928,-1.0158268906799994,0.4179781420765027,1.0,bear_steepener,0.24253922269232053,collect_carry,-0.48790494445712146,-0.49275572891096786,0.0048507844538464105,2012-03
2012-03-29,0.017846505340798208,-5.867095764945929,0.4302732240437159,1.0,bear_steepener,0.24967366184852036,collect_carry,-2.924725094863021,-2.9297185680999913,0.004993473236970407,2012-03
2012-03-30,0.0183181542380004,4.716488972021926,0.4177049180327868,1.0,bear_steepener,0.2423806795999605,collect_carry,2.2912192183207862,2.286371604728787,0.004847613591999211,2012-03
2012-04-02,0.01852872890331711,2.1057466531670954,0.4398360655737705,1.0,bear_steepener,0.274570239964296,standard,1.1426222157299903,1.1563507277282052,-0.013728511998214801,2012-04
2012-04-03,0.0194998753810096,9.711464776924888,0.4422950819672131,1.0,bear_steepener,0.2812830852850138,standard,5.4492773959160905,5.463341550180341,-0.01406415426425069,2012-04
2012-04-04,0.020252882375529496,7.530069945198975,0.4422131147540984,1.0,bear_steepener,0.2810593237743233,standard,4.218739767353243,4.2327927335419595,-0.014052966188716166,2012-04
2012-04-05,0.0205209304881218,2.680481125923034,0.4421311475409836,1.0,bear_steepener,0.28083556226363254,standard,1.4915070701581186,1.5055488482713002,-0.014041778113181629,2012-04
2012-04-09,0.0192391194149589,-12.818110731629002,0.4463387978142076,1.0,bear_steepener,0.2923219864790827,standard,-7.508647283281229,-7.494031183957276,-0.014616099323954135,2012-04
2012-04-10,0.0183714982416264,-8.676211733325001,0.4462021857923497,1.0,bear_steepener,0.2919490506279318,standard,-5.08062100971371,-5.066023557182313,-0.01459745253139659,2012-04
2012-04-11,0.0177431666840788,-6.283315575476012,0.4460655737704918,1.0,bear_steepener,0.2915761147767808,standard,-3.678708292566295,-3.664129486827456,-0.01457880573883904,2012-04
2012-04-12,0.01931231023799819,15.691435539193915,0.4559289617486338,1.0,bear_steepener,0.3185020832298815,standard,9.979584712039827,9.995509816201322,-0.015925104161494074,2012-04
2012-04-13,0.019339840254219795,0.27530016221605225,0.4529508196721311,1.0,bear_steepener,0.3103720816747902,standard,0.1553723647810676,0.17089096886480712,-0.01551860408373951,2012-04
2012-04-16,0.0182550724982449,-10.847677559748941,0.459535519125683,1.0,bear_steepener,0.32834758970026756,standard,-7.1400349406635035,-7.12361756117849,-0.01641737948501338,2012-04
2012-04-17,0.019068881851194305,8.138093529494045,0.4363934426229509,1.0,bear_steepener,0.2651722565152915,standard,4.302734637071093,4.315993249896858,-0.013258612825764578,2012-04
2012-04-18,0.018057613409414294,-10.11268441780011,0.4291530054644809,1.0,bear_steepener,0.24902363516984435,collect_carry,-5.031614397388652,-5.036594870092049,0.004980472703396887,2012-04
2012-04-19,0.019854728552429105,17.9711514301481,0.4289617486338798,1.0,bear_steepener,0.24891265500519238,collect_carry,8.951472285057152,8.946494031957048,0.004978253100103848,2012-04
2012-04-20,0.0203893411328169,5.346125803877971,0.4318032786885246,1.0,bear_steepener,0.2526416119166183,standard,2.6886756006056842,2.701307681201515,-0.012632080595830916,2012-04
2012-04-23,0.018740405027432905,-16.489361053839968,0.4244262295081967,1.0,bear_steepener,0.24628083967201642,collect_carry,-8.117101755196066,-8.122027371989505,0.004925616793440328,2012-04
2012-04-24,0.019263391438369304,5.229864109363991,0.4242896174863388,1.0,bear_steepener,0.24620156812583646,collect_carry,2.5801255209834077,2.5752014896208912,0.004924031362516729,2012-04
2012-04-25,0.018759662516873304,-5.037289214959994,0.4241530054644808,1.0,bear_steepener,0.24612229657965642,collect_carry,-2.4746559343121834,-2.4795783802437765,0.004922445931593128,2012-04
2012-04-26,0.019496985892164087,7.373233752907826,0.3831967213114754,1.0,bear_steepener,0.2223566870348932,collect_carry,3.283422793801571,3.278975660060873,0.004447133740697864,2012-04
2012-04-27,0.0202140149142538,7.1702902208971295,0.3832240437158469,1.0,bear_steepener,0.22237254134412912,collect_carry,3.1933987680185862,3.1889513171917034,0.004447450826882583,2012-04
2012-04-30,0.02101077576153869,7.967608472848886,0.3933060109289617,1.0,bear_steepener,0.22822278145221297,collect_carry,3.6413439900206273,3.636779534391583,0.00456445562904426,2012-04
2012-05-02,0.021922834595586693,9.120588340480046,0.3833606557377049,1.0,bear_steepener,0.22245181289030916,collect_carry,4.0622318581898105,4.057782821932005,0.0044490362578061835,2012-05
2012-05-03,0.022221599720416513,2.9876512482981954,0.36,1.0,bear_steepener,0.20889637849352957,collect_carry,1.2523969795122023,1.2482190519423317,0.004177927569870591,2012-05
2012-05-04,0.0212612905855476,-9.60309134868914,0.383415300546448,1.0,bear_steepener,0.22248352150878112,collect_carry,-4.2686094908235654,-4.273059161253741,0.004449670430175623,2012-05
2012-05-07,0.019322169220359592,-19.39121365188007,0.3834972677595629,1.0,bear_steepener,0.2225310844364892,collect_carry,-8.625844983296322,-8.63029560498505,0.004450621688729784,2012-05
2012-05-08,0.020509145648812704,11.869764284531126,0.4359016393442623,1.0,bear_steepener,0.2638296874511478,standard,6.2500009182407315,6.263192402613289,-0.013191484372557391,2012-05
2012-05-09,0.02154120164883369,10.320560000209866,0.435792349726776,1.0,bear_steepener,0.2635313387702271,standard,5.4264054204890115,5.439581987427523,-0.013176566938511356,2012-05
2012-05-10,0.019220805373281608,-23.203962755520834,0.4356830601092896,1.0,bear_steepener,0.2632329900893062,standard,-12.229258645617755,-12.21609699611329,-0.013161649504465309,2012-05
2012-05-11,0.020021147589613,8.003422163313928,0.4355737704918033,1.0,bear_steepener,0.26293464140838546,standard,4.195607141031325,4.208753873101744,-0.013146732070419274,2012-05
2012-05-14,0.0219559773600832,19.348297704702006,0.4252459016393443,1.0,bear_steepener,0.24675646894909645,collect_carry,9.553570372955331,9.54863524357635,0.004935129378981929,2012-05
2012-05-15,0.021800271634078702,-1.5570572600449861,0.425136612021858,1.0,bear_steepener,0.24669305171215247,collect_carry,-0.7632965533078773,-0.7682304143421204,0.00493386103424305,2012-05
2012-05-16,0.02353465688491929,17.343852508405895,0.4212841530054644,1.0,bear_steepener,0.24445759410987644,collect_carry,8.484562065485099,8.4796729136029,0.004889151882197529,2012-05
2012-05-17,0.02170913514426709,-18.25521740652203,0.4211475409836065,1.0,bear_steepener,0.2443783225636965,collect_carry,-8.917471249231621,-8.922358815682895,0.00488756645127393,2012-05
2012-05-18,0.022715972000774992,10.068368565079034,0.4310109289617486,1.0,bear_steepener,0.2504785839799425,standard,5.031297473139327,5.043821402338324,-0.012523929198997126,2012-05
2012-05-21,0.022523949855437306,-1.9202214533768636,0.4306010928961749,1.0,bear_steepener,0.24986391355935234,collect_carry,-0.9545908162115541,-0.9595880944827411,0.004997278271187047,2012-05
2012-05-22,0.022421285535729293,-1.0266431970801237,0.430464480874317,1.0,bear_steepener,0.24978464201317235,collect_carry,-0.5078837140755714,-0.5128794069158349,0.004995692840263447,2012-05
2012-05-23,0.021700001240236397,-7.212842954928966,0.430327868852459,1.0,bear_steepener,0.24970537046699232,collect_carry,-3.5971771369522063,-3.6021712443615463,0.004994107409339846,2012-05
2012-05-24,0.01990543756897921,-17.945636712571876,0.4362295081967213,1.0,bear_steepener,0.2647247334939101,standard,-9.514544028902934,-9.50130779222824,-0.013236236674695506,2012-05
2012-05-25,0.0195855775830807,-3.198599858985074,0.4420765027322404,1.0,bear_steepener,0.28068638792317213,standard,-1.8096412010563347,-1.7956068816601762,-0.014034319396158608,2012-05
2012-05-28,0.018554893320603907,-10.306842624767942,0.4415027322404371,1.0,bear_steepener,0.279120057348338,standard,-5.767649011878462,-5.753693009011045,-0.0139560028674169,2012-05
2012-05-29,0.0187385176044743,1.8362428387039276,0.4354098360655738,1.0,bear_steepener,0.2624871183870044,standard,0.9508558268609835,0.9639801827803337,-0.01312435591935022,2012-05
2012-05-30,0.019326673471252498,5.881558667781977,0.4352459016393443,1.0,bear_steepener,0.26203959536562316,standard,3.069300527081245,3.082402506849526,-0.013101979768281159,2012-05
2012-05-31,0.0230147112345081,36.880377632556026,0.4250819672131147,1.0,bear_steepener,0.2466613430936804,collect_carry,18.19886018815867,18.193926961296796,0.004933226861873608,2012-05
2012-06-01,0.025113691812103295,20.989805775951943,0.4249180327868853,1.0,bear_steepener,0.24656621723826447,collect_carry,10.355685345829455,10.35075402148469,0.004931324344765289,2012-06
2012-06-04,0.026144914513656692,10.31222701553397,0.4101639344262294,1.0,bear_steepener,0.23800489025082464,collect_carry,4.913481015952519,4.908720918147503,0.004760097805016493,2012-06
2012-06-05,0.026871892006588002,7.2697749293131055,0.4099726775956284,1.0,bear_steepener,0.2378939100861727,collect_carry,3.4636282449631723,3.458870366761449,0.004757878201723454,2012-06
2012-06-06,0.025966287830482312,-9.0560417610569,0.4097814207650273,1.0,bear_steepener,0.2377829299215207,collect_carry,-4.301988628273085,-4.306744286871515,0.004755658598430414,2012-06
2012-06-08,0.023835639032396203,-21.3064879808611,0.4237704918032787,1.0,bear_steepener,0.24590033625035246,collect_carry,-10.47362711089067,-10.478545117615676,0.004918006725007049,2012-06
2012-06-11,0.026987026904714995,31.513878723187922,0.4221857923497268,1.0,bear_steepener,0.2449807863146645,collect_carry,15.445489194589397,15.440589578863104,0.00489961572629329,2012-06
2012-06-12,0.026741658014848096,-2.453688898668982,0.4120765027322404,1.0,bear_steepener,0.23911469189734463,collect_carry,-1.16864383619639,-1.173426130034337,0.004782293837946892,2012-06
2012-06-13,0.026246025809762097,-4.956322050859995,0.420983606557377,1.0,bear_steepener,0.24428319670828047,collect_carry,-2.416606725065475,-2.4214923889996407,0.00488566393416561,2012-06
2012-06-14,0.026246554440907607,0.005286311455104942,0.4254644808743169,1.0,bear_steepener,0.2468833034229844,collect_carry,0.007547870138377831,0.002610204069918143,0.004937666068459688,2012-06
2012-06-15,0.026715855605425193,4.693011645175854,0.43,1.0,bear_steepener,0.24951511875616034,collect_carry,2.346945018315316,2.341954715940193,0.004990302375123207,2012-06
2012-06-18,0.02566855996203099,-10.472956433942027,0.4299999999999999,1.0,bear_steepener,0.24951511875616028,collect_carry,-5.221331634311152,-5.226321936686276,0.004990302375123205,2012-06
2012-06-19,0.024013110740394306,-16.554492216366846,0.424672131147541,1.0,bear_steepener,0.24642352845514046,collect_carry,-8.15390429691145,-8.158832767480554,0.004928470569102809,2012-06
2012-06-20,0.023482410502521894,-5.307002378724112,0.4199999999999999,1.0,bear_steepener,0.24371244157578445,collect_carry,-2.5818907655031826,-2.5867650143346985,0.004874248831515689,2012-06
2012-06-21,0.022049086067167906,-14.333244353539886,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,-6.981505705375549,-6.986379954207065,0.00487424883151569,2012-06
2012-06-22,0.02153632496602409,-5.127611011438161,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,-2.494450949265428,-2.499325198096944,0.00487424883151569,2012-06
2012-06-25,0.0211900536605511,-3.4627130547298934,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,-1.6829382572576153,-1.687812506089131,0.00487424883151569,2012-06
2012-06-26,0.02106312778628619,-1.2692587426491042,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,-0.6137940454933314,-0.618668294324847,0.00487424883151569,2012-06
2012-06-27,0.021512516720432598,4.49388934146408,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,2.1953077359907267,2.190433487159211,0.00487424883151569,2012-06
2012-06-28,0.02306791476370139,15.553980432687908,0.42,1.0,bear_steepener,0.2437124415757845,collect_carry,7.58627134377621,7.581397094944695,0.00487424883151569,2012-06
2012-06-29,0.02161600419772121,-14.5191056598018,0.4250546448087431,1.0,bear_steepener,0.2466454887844444,collect_carry,-7.157210914573928,-7.1621438243496165,0.004932909775688888,2012-06
2012-07-02,0.021319172523642405,-2.9683167407880404,0.4249726775956284,1.0,bear_steepener,0.24659792585673643,collect_carry,-1.4590295446111827,-1.4639615031283175,0.0049319585171347284,2012-07
2012-07-03,0.021833686937226204,5.145144135837998,0.4249453551912568,1.0,bear_steepener,0.24658207154750042,collect_carry,2.542332240281765,2.537400598850815,0.004931641430950009,2012-07
2012-07-04,0.022453753400967905,6.2006646374170025,0.4249180327868852,1.0,bear_steepener,0.2465662172382644,collect_carry,3.0626801723667345,3.0577488480219692,0.004931324344765288,2012-07
2012-07-05,0.022578661915010997,1.2490851404309278,0.4097814207650273,1.0,bear_steepener,0.2377829299215207,collect_carry,0.5987779074246307,0.5940222488262002,0.004755658598430414,2012-07
2012-07-06,0.022050029111054803,-5.286328039561944,0.4045901639344262,1.0,bear_steepener,0.2347706111666808,collect_carry,-2.477453517127705,-2.4821489293510384,0.004695412223333616,2012-07
2012-07-10,0.021189174470319802,-8.60854640735001,0.3895081967213115,1.0,bear_steepener,0.22601903246840907,collect_carry,-3.886870279247928,-3.8913906598972963,0.004520380649368182,2012-07
2012-07-11,0.021534058527155092,3.4488405683529013,0.3894535519125683,1.0,bear_steepener,0.22598732384993706,collect_carry,1.5633082473313349,1.558788500854336,0.0045197464769987416,2012-07
2012-07-12,0.021334850992419607,-1.9920753473548491,0.3993989071038251,1.0,bear_steepener,0.23175829241184087,collect_carry,-0.9187247958691324,-0.9233599617173692,0.004635165848236818,2012-07
2012-07-13,0.020729158245697904,-6.056927467217033,0.3993442622950819,1.0,bear_steepener,0.23172658379336886,collect_carry,-2.802467688848983,-2.8071022205248504,0.004634531675867378,2012-07
2012-07-16,0.019990536562958197,-7.386216827397068,0.3891803278688525,1.0,bear_steepener,0.2258287807575771,collect_carry,-3.3315241054692066,-3.3360406810843584,0.004516575615151542,2012-07
2012-07-17,0.0193421730457599,-6.4836351719829715,0.3891256830601093,1.0,bear_steepener,0.22579707213910508,collect_carry,-2.923455735860974,-2.927971677303756,0.004515941442782102,2012-07
2012-07-18,0.018177820908539297,-11.643521372206035,0.3890710382513661,1.0,bear_steepener,0.22576536352063306,collect_carry,-5.2528923632422995,-5.257407670512712,0.0045153072704126615,2012-07
2012-07-19,0.017548146019930502,-6.2967488860879435,0.3890163934426229,1.0,bear_steepener,0.22573365490216105,collect_carry,-2.8382616070174422,-2.8427762801154857,0.004514673098043221,2012-07
2012-07-20,0.015226779482274008,-23.21366537656494,0.3889617486338798,1.0,bear_steepener,0.2257019462836891,collect_carry,-10.474224872812313,-10.478738911737986,0.004514038925673782,2012-07
2012-07-23,0.015927778445393295,7.0099896311928696,0.3380054644808743,1.0,bear_steepener,0.19613365955854997,collect_carry,2.753712512857866,2.749789839666695,0.003922673191171,2012-07
2012-07-24,0.016467602720436292,5.398242750429966,0.3381420765027322,1.0,bear_steepener,0.19621293110472995,collect_carry,2.12233432437554,2.1184100657534457,0.003924258622094599,2012-07
2012-07-25,0.015680803189476608,-7.867995309596837,0.3382786885245902,1.0,bear_steepener,0.19629220265091,collect_carry,-3.0849264154825646,-3.088852259535583,0.0039258440530182,2012-07
2012-07-26,0.014932762590625509,-7.480405988510991,0.3384153005464481,1.0,bear_steepener,0.19637147419708997,collect_carry,-2.9339492736293447,-2.9378767031132864,0.0039274294839417995,2012-07
2012-07-27,0.0157491640752625,8.164014846369916,0.3628415300546448,1.0,bear_steepener,0.21054522665407355,collect_carry,3.441999617005432,3.4377887124723507,0.004210904533081471,2012-07
2012-07-30,0.0154279275194662,-3.212365557963004,0.3831693989071038,1.0,bear_steepener,0.22234083272565716,collect_carry,-1.424033249698916,-1.4284800663534292,0.0044468166545131435,2012-07
2012-07-31,0.013944082284788495,-14.838452346777053,0.3832786885245901,1.0,bear_steepener,0.22240424996260116,collect_carry,-6.595821644582247,-6.600269729581499,0.004448084999252024,2012-07
2012-08-01,0.014464834094635101,5.207518098466063,0.3733879781420764,1.0,bear_steepener,0.2166649900191693,collect_carry,2.26090701345797,2.2565737136575863,0.004333299800383386,2012-08
2012-08-02,0.015061783022093406,5.9694892745830455,0.3734972677595628,1.0,bear_steepener,0.21672840725611334,collect_carry,2.5918503733707916,2.5875158052256695,0.004334568145122267,2012-08
2012-08-03,0.015277691812542196,2.1590879044879054,0.3995081967213114,1.0,bear_steepener,0.23182170964878485,collect_carry,1.0056833327937726,1.001046898600797,0.004636434192975697,2012-08
2012-08-06,0.015061197097146803,-2.1649471539539333,0.3899180327868852,1.0,bear_steepener,0.22625684710694902,collect_carry,-0.97514309747142,-0.979668234413559,0.0045251369421389805,2012-08
2012-08-07,0.015134938877547702,0.7374178040089885,0.4000546448087431,1.0,bear_steepener,0.23213879583350483,collect_carry,0.34700933801433825,0.34236656209766814,0.004642775916670097,2012-08
2012-08-08,0.015490960321543401,3.5602144399569937,0.4001912568306011,1.0,bear_steepener,0.23221806737968487,collect_carry,1.658136594755714,1.6534922334081203,0.004644361347593697,2012-08
2012-08-09,0.0167010542580142,12.10093936470799,0.3963934426229508,1.0,bear_steepener,0.23001431839588093,collect_carry,5.571378926214304,5.566778639846386,0.0046002863679176186,2012-08
2012-08-10,0.016663701130526898,-0.3735312748730235,0.3865573770491802,1.0,bear_steepener,0.22430676707092104,collect_carry,-0.1630850499918765,-0.16757118533329493,0.004486135341418421,2012-08
2012-08-13,0.017264931438838893,6.012303083119952,0.3870491803278688,1.0,bear_steepener,0.22459214463716906,collect_carry,2.705123930185891,2.7006320872931475,0.004491842892743381,2012-08
2012-08-14,0.017656747269352305,3.918158305134117,0.3872131147540983,1.0,bear_steepener,0.22468727049258508,collect_carry,1.7652143352867278,1.760720589876876,0.004493745409851702,2012-08
2012-08-15,0.016847765149102606,-8.089821202496989,0.3873770491803278,1.0,bear_steepener,0.22478239634800107,collect_carry,-3.6324031439213216,-3.6368987918482816,0.004495647926960021,2012-08
2012-08-16,0.015878849321697502,-9.689158274051035,0.3975409836065574,1.0,bear_steepener,0.23068019938379292,collect_carry,-4.465580321050764,-4.47019392503844,0.004613603987675859,2012-08
2012-08-17,0.015536056048953195,-3.4279327274430726,0.4139890710382514,1.0,bear_steepener,0.24022449354386463,collect_carry,-1.6421423168340241,-1.6469468067049013,0.0048044898708772925,2012-08
2012-08-20,0.016032200328826893,4.961442798736976,0.4145628415300547,1.0,bear_steepener,0.24055743403782065,collect_carry,2.391835046259937,2.387023897579181,0.004811148680756413,2012-08
2012-08-21,0.015584995345451505,-4.472049833753877,0.4147540983606557,1.0,bear_steepener,0.2406684142024726,collect_carry,-2.1477489151639038,-2.152562283447953,0.004813368284049452,2012-08
2012-08-22,0.016185566171038793,6.005708255872877,0.4149453551912568,1.0,bear_steepener,0.2407793943671246,collect_carry,2.8969171810767653,2.8921015931894227,0.004815587887342492,2012-08
2012-08-23,0.015522482343149194,-6.63083827889599,0.4151366120218579,1.0,bear_steepener,0.2408903745317766,collect_carry,-3.1897924254351566,-3.194610232925792,0.0048178074906355325,2012-08
2012-08-24,0.014312582822509495,-12.098995206396983,0.415327868852459,1.0,bear_steepener,0.24100135469642858,collect_carry,-5.826928443320608,-5.831748470414537,0.004820027093928572,2012-08
2012-08-27,0.014295583288176594,-0.16999534332901023,0.3924590163934426,1.0,bear_steepener,0.227731297865897,collect_carry,-0.07287189437763057,-0.07742652033494851,0.00455462595731794,2012-08
2012-08-28,0.01495858051173421,6.629972235576154,0.3926775956284153,1.0,bear_steepener,0.22785813233978502,collect_carry,3.025943344772819,3.0213861821260233,0.0045571626467957,2012-08
2012-08-29,0.015433540916560504,4.74960404826294,0.4366120218579234,1.0,bear_steepener,0.2657689538771327,standard,2.511306150781015,2.524594598474872,-0.013288447693856634,2012-08
2012-08-30,0.013112087288389807,-23.21453628170697,0.436639344262295,1.0,bear_steepener,0.2658435410473629,standard,-12.356161234855291,-12.342869057802924,-0.013292177052368147,2012-08
2012-08-31,0.012089745764066698,-10.223415243231088,0.4366666666666666,1.0,bear_steepener,0.2659181282175931,standard,-5.45047879735332,-5.43718289094244,-0.013295906410879655,2012-08
2012-09-03,0.013075650615204104,9.859048511374063,0.4065027322404372,1.0,bear_steepener,0.2358804128132008,collect_carry,4.655830473872838,4.651112865616573,0.004717608256264016,2012-09
2012-09-04,0.013078150933465399,0.025003182612948205,0.4064480874316939,1.0,bear_steepener,0.23584870419472873,collect_carry,0.016510910523910585,0.011793936440016011,0.004716974083894575,2012-09
2012-09-05,0.013051256031618497,-0.2689490184690224,0.4063934426229508,1.0,bear_steepener,0.23581699557625677,collect_carry,-0.122129159085571,-0.12684549899709613,0.004716339911525136,2012-09
2012-09-06,0.013134176118131405,0.8292008651290816,0.45,1.0,bear_steepener,0.3023166672899292,standard,0.48624665075500356,0.5013624841195,-0.01511583336449646,2012-09
2012-09-10,0.013956441274715,8.222651565835958,0.466120218579235,1.0,bear_steepener,0.34632309772574515,standard,5.678072168713229,5.695388323599516,-0.01731615488628726,2012-09
