date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,6.3189817651986184e-34,1.0000000000000007,6.3189817651986184e-34,1.0000000000000007,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-06,0.5417808219178083,1.0904002710980674e-35,1.0000000000000007,1.0904002710980674e-35,1.0000000000000007,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-07,0.5294794520547946,1.2826410229572574e-09,0.9999999987173595,1.2826410229572574e-09,0.9999999987173595,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-10,0.455972602739726,7.381731130978688e-15,0.9999999999999931,7.381731130978688e-15,0.9999999999999931,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-11,0.4456164383561644,2.124546062470698e-07,0.9999997875453943,2.124546062470698e-07,0.9999997875453943,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-12,0.4458356164383561,1.4438849082492045e-06,0.9999985561150923,1.4438849082492045e-06,0.9999985561150923,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-13,0.4460547945205479,6.051189023290454e-13,0.9999999999993955,6.051189023290454e-13,0.9999999999993955,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-14,0.4462739726027397,5.249162145098669e-13,0.9999999999994756,5.249162145098669e-13,0.9999999999994756,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-17,0.4569315068493151,5.219156177086615e-12,0.9999999999947814,5.219156177086615e-12,0.9999999999947814,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-18,0.4478630136986301,1.0391986023483905e-12,0.9999999999989614,1.0391986023483905e-12,0.9999999999989614,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-19,0.4480273972602739,5.269227858138103e-09,0.9999999947307726,5.269227858138103e-09,0.9999999947307726,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-20,0.4484931506849315,5.925058023357946e-07,0.999999407494198,5.925058023357946e-07,0.999999407494198,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-21,0.4386301369863014,4.5187916242441536e-07,0.9999995481208379,4.5187916242441536e-07,0.9999995481208379,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-24,0.4392328767123287,4.1746592493145024e-07,0.9999995825340754,4.1746592493145024e-07,0.9999995825340754,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-26,0.4394520547945205,1.335720180730916e-05,0.9999866427981929,1.335720180730916e-05,0.9999866427981929,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-27,0.4395616438356164,0.0012066089533265486,0.9987933910466735,0.0012066089533265486,0.9987933910466735,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-28,0.6186027397260273,0.24106669069666462,0.7589333093033355,0.24106669069666462,0.7589333093033355,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2001-12-31,0.62,0.37945282761169813,0.6205471723883019,0.37945282761169813,0.6205471723883019,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-01,0.5275342465753425,0.5693822328202497,0.43061776717975037,0.5693822328202497,0.43061776717975037,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-04,0.4638356164383562,0.6000242018451063,0.3999757981548938,0.6000242018451063,0.3999757981548938,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-05,0.463945205479452,0.6474751604171571,0.3525248395828432,0.6474751604171571,0.3525248395828432,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-06,0.464054794520548,0.7172611956726304,0.2827388043273697,0.7172611956726304,0.2827388043273697,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-07,0.4641643835616438,0.8178907856493567,0.18210921435064342,0.8178907856493567,0.18210921435064342,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-08,0.5089315068493151,0.8970496938016681,0.10295030619833191,0.8970496938016681,0.10295030619833191,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-11,0.5088493150684932,0.9309451404756431,0.06905485952435682,0.9309451404756431,0.06905485952435682,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-13,0.5087945205479453,0.9525038052396938,0.04749619476030611,0.9525038052396938,0.04749619476030611,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-14,0.5173972602739726,0.9659293555169886,0.03407064448301127,0.9659293555169886,0.03407064448301127,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-15,0.5175616438356164,0.9799681720736276,0.02003182792637221,0.9799681720736276,0.02003182792637221,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-18,0.4853698630136986,0.9948100441165603,0.005189955883439513,0.9948100441165603,0.005189955883439513,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-19,0.4504109589041096,0.9984125126317305,0.0015874873682691715,0.9984125126317305,0.0015874873682691715,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-20,0.4374246575342466,0.9986958038589164,0.0013041961410830871,0.9986958038589164,0.0013041961410830871,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-21,0.4371780821917808,0.9968257371596294,0.0031742628403699505,0.9968257371596294,0.0031742628403699505,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-22,0.3896712328767123,0.9868673381678529,0.013132661832146583,0.9868673381678529,0.013132661832146583,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-25,0.3969863013698629,0.9646936204172297,0.03530637958276975,0.9646936204172297,0.03530637958276975,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-26,0.3981369863013698,0.900950323871975,0.09904967612802443,0.900950323871975,0.09904967612802443,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-27,0.4088767123287671,0.712973487435815,0.2870265125641845,0.712973487435815,0.2870265125641845,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-02-28,0.4086849315068492,2.7206820333974105e-06,0.9999972793179659,2.7206820333974105e-06,0.9999972793179659,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-03-01,0.4084931506849314,4.567799211213414e-09,0.9999999954322002,4.567799211213414e-09,0.9999999954322002,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-03-04,0.3913698630136986,7.322465570222101e-05,0.9999267753442971,7.322465570222101e-05,0.9999267753442971,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-03-05,0.3912328767123288,0.004230262028773155,0.9957697379712263,0.004230262028773155,0.9957697379712263,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
2002-03-06,0.3910958904109589,0.0060346342042904896,0.9939653657957089,0.0060346342042904896,0.9939653657957089,2024-05-06,5296,-44778.66190772533,-44739.21366513963,False,5.706105065361696e-05,-0.00021008614881682012
