date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,5.3973316072172606e-48,0.9999999999999917,5.3973316072172606e-48,0.9999999999999917,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-06,0.5417808219178083,6.757933746388302e-50,0.9999999999999915,6.757933746388302e-50,0.9999999999999915,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-07,0.5294794520547946,2.9944695202403385e-12,0.999999999996997,2.9944695202403385e-12,0.999999999996997,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-10,0.455972602739726,1.0574615253111735e-19,0.9999999999999915,1.0574615253111735e-19,0.9999999999999915,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-11,0.4456164383561644,4.236615769360105e-09,0.9999999957633757,4.236615769360105e-09,0.9999999957633757,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-12,0.4458356164383561,6.427952572327549e-08,0.9999999357204659,6.427952572327549e-08,0.9999999357204659,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-13,0.4460547945205479,5.578478198391336e-17,0.9999999999999917,5.578478198391336e-17,0.9999999999999917,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-14,0.4462739726027397,4.5633841521524864e-17,0.9999999999999918,4.5633841521524864e-17,0.9999999999999918,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-17,0.4569315068493151,1.1969234378788186e-15,0.9999999999999906,1.1969234378788186e-15,0.9999999999999906,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
2001-12-18,0.4478630136986301,1.2055798012036265e-16,0.9999999999999916,1.2055798012036265e-16,0.9999999999999916,2012-08-31,2485,-21610.604081169415,-21575.69591353823,False,-3.559916672323073e-06,-0.00025000551061204156
