date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,9.459302900249915e-48,1.000000000000001,1.000000000000001,9.459302900249915e-48,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-06,0.5417808219178083,1.2240352576055508e-49,1.0000000000000009,1.0000000000000009,1.2240352576055508e-49,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-07,0.5294794520547946,4.685308898923995e-12,0.9999999999953156,0.9999999999953156,4.685308898923995e-12,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-10,0.455972602739726,2.0553474349453446e-19,1.0000000000000009,1.0000000000000009,2.0553474349453446e-19,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-11,0.4456164383561644,6.001325275487419e-09,0.9999999939986758,0.9999999939986758,6.001325275487419e-09,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-12,0.4458356164383561,8.752809568160876e-08,0.9999999124719054,0.9999999124719054,8.752809568160876e-08,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-13,0.4460547945205479,1.0037429572523821e-16,1.000000000000001,1.000000000000001,1.0037429572523821e-16,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-14,0.4462739726027397,8.231445467521905e-17,1.000000000000001,1.000000000000001,8.231445467521905e-17,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-17,0.4569315068493151,2.0722743825385576e-15,0.9999999999999993,0.9999999999999993,2.0722743825385576e-15,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-18,0.4478630136986301,2.1484110532322866e-16,1.000000000000001,1.000000000000001,2.1484110532322866e-16,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-19,0.4480273972602739,3.3933565575804504e-11,0.9999999999660677,0.9999999999660677,3.3933565575804504e-11,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-20,0.4484931506849315,2.5205553092783037e-08,0.9999999747944481,0.9999999747944481,2.5205553092783037e-08,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-21,0.4386301369863014,1.724913529786367e-08,0.9999999827508661,0.9999999827508661,1.724913529786367e-08,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-24,0.4392328767123287,1.52557074528529e-08,0.999999984744294,0.999999984744294,1.52557074528529e-08,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-26,0.4394520547945205,8.591559985181015e-07,0.9999991408440028,0.9999991408440028,8.591559985181015e-07,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-27,0.4395616438356164,5.791989720403267e-05,0.9999420801027973,0.9999420801027973,5.791989720403267e-05,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-28,0.6186027397260273,0.10392120010496217,0.896078799895039,0.896078799895039,0.10392120010496217,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2001-12-31,0.62,0.1757901972056608,0.8242098027943403,0.8242098027943403,0.1757901972056608,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-01,0.5275342465753425,0.3568948759905335,0.6431051240094676,0.6431051240094676,0.3568948759905335,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-04,0.4638356164383562,0.36860249883505913,0.6313975011649421,0.6313975011649421,0.36860249883505913,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-05,0.463945205479452,0.40441751829210365,0.5955824817078974,0.5955824817078974,0.40441751829210365,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-06,0.464054794520548,0.47764845579075976,0.5223515442092412,0.5223515442092412,0.47764845579075976,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-07,0.4641643835616438,0.616484266041245,0.38351573395875604,0.38351573395875604,0.616484266041245,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-08,0.5089315068493151,0.7312487094933707,0.26875129050663027,0.26875129050663027,0.7312487094933707,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-11,0.5088493150684932,0.7830424763485953,0.21695752365140583,0.21695752365140583,0.7830424763485953,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-13,0.5087945205479453,0.8253887417169793,0.1746112582830217,0.1746112582830217,0.8253887417169793,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-14,0.5173972602739726,0.8594751913817178,0.14052480861828326,0.14052480861828326,0.8594751913817178,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-15,0.5175616438356164,0.9106355426299183,0.0893644573700827,0.0893644573700827,0.9106355426299183,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-18,0.4853698630136986,0.9835535516616525,0.016446448338348456,0.016446448338348456,0.9835535516616525,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-19,0.4504109589041096,0.9975340714460954,0.0024659285539054606,0.0024659285539054606,0.9975340714460954,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-20,0.4374246575342466,0.9992579939107205,0.0007420060892805939,0.0007420060892805939,0.9992579939107205,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-21,0.4371780821917808,0.9988802129961398,0.0011197870038612862,0.0011197870038612862,0.9988802129961398,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-22,0.3896712328767123,0.9943404029874555,0.005659597012545498,0.005659597012545498,0.9943404029874555,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
2002-02-25,0.3969863013698629,0.9831630222113337,0.016836977788667353,0.016836977788667353,0.9831630222113337,2014-11-28,3008,-26410.99959356935,-26374.945409458935,False,8.029938688615155e-05,-4.603583008765929e-05
