date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,1.0937000950414467e-48,1.0000000000000038,1.0000000000000038,1.0937000950414467e-48,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-06,0.5417808219178083,1.481279168580043e-50,1.0000000000000036,1.0000000000000036,1.481279168580043e-50,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-07,0.5294794520547946,3.1257727371627937e-12,0.9999999999968779,0.9999999999968779,3.1257727371627937e-12,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-10,0.455972602739726,1.040535029301825e-19,1.0000000000000038,1.0000000000000038,1.040535029301825e-19,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-11,0.4456164383561644,4.4876770671713355e-09,0.9999999955123265,0.9999999955123265,4.4876770671713355e-09,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-12,0.4458356164383561,6.826371665161481e-08,0.999999931736287,0.999999931736287,6.826371665161481e-08,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-13,0.4460547945205479,5.624239015016499e-17,1.0000000000000036,1.0000000000000036,5.624239015016499e-17,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-14,0.4462739726027397,4.597430323470198e-17,1.0000000000000036,1.0000000000000036,4.597430323470198e-17,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-17,0.4569315068493151,1.2199597851472749e-15,1.0000000000000024,1.0000000000000024,1.2199597851472749e-15,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-18,0.4478630136986301,1.2188869187551967e-16,1.0000000000000033,1.0000000000000033,1.2188869187551967e-16,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-19,0.4480273972602739,2.3369656649806572e-11,0.9999999999766338,0.9999999999766338,2.3369656649806572e-11,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-20,0.4484931506849315,1.9278853575849145e-08,0.9999999807211499,0.9999999807211499,1.9278853575849145e-08,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-21,0.4386301369863014,1.3114884525598818e-08,0.999999986885119,0.999999986885119,1.3114884525598818e-08,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-24,0.4392328767123287,1.157547993876057e-08,0.9999999884245238,0.9999999884245238,1.157547993876057e-08,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-26,0.4394520547945205,6.797874731519884e-07,0.9999993202125305,0.9999993202125305,6.797874731519884e-07,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-27,0.4395616438356164,2.7068677226849844e-05,0.9999729313227766,0.9999729313227766,2.7068677226849844e-05,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-28,0.6186027397260273,0.058415776635140845,0.9415842233648627,0.9415842233648627,0.058415776635140845,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2001-12-31,0.62,0.1026819375035138,0.8973180624964898,0.8973180624964898,0.1026819375035138,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2002-02-01,0.5275342465753425,0.23212430311367652,0.7678756968863271,0.7678756968863271,0.23212430311367652,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
2002-02-04,0.4638356164383562,0.23757787347274517,0.7624221265272585,0.7624221265272585,0.23757787347274517,2015-10-29,3217,-28008.45243114102,-27971.995203977585,False,7.957729792407643e-05,-6.042977603546273e-05
