date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,1.7902858629537047e-50,0.999999999999997,1.7902858629537047e-50,0.999999999999997,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-06,0.5417808219178083,2.287764384313736e-52,0.9999999999999969,2.287764384313736e-52,0.9999999999999969,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-07,0.5294794520547946,1.2398148488185406e-12,0.999999999998757,1.2398148488185406e-12,0.999999999998757,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-10,0.455972602739726,1.962416758041608e-20,0.9999999999999968,1.962416758041608e-20,0.9999999999999968,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-11,0.4456164383561644,2.4475213302571297e-09,0.9999999975524756,2.4475213302571297e-09,0.9999999975524756,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-12,0.4458356164383561,4.2001418399437565e-08,0.9999999579985785,4.2001418399437565e-08,0.9999999579985785,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-13,0.4460547945205479,1.3901241703242572e-17,0.999999999999997,1.3901241703242572e-17,0.999999999999997,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-14,0.4462739726027397,1.1265291287677793e-17,0.9999999999999969,1.1265291287677793e-17,0.9999999999999969,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-17,0.4569315068493151,3.4432940425917044e-16,0.9999999999999964,3.4432940425917044e-16,0.9999999999999964,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-18,0.4478630136986301,3.114833368598377e-17,0.9999999999999968,3.114833368598377e-17,0.9999999999999968,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-19,0.4480273972602739,1.0119370027521168e-11,0.9999999999898774,1.0119370027521168e-11,0.9999999999898774,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-20,0.4484931506849315,1.1214554332039632e-08,0.9999999887854425,1.1214554332039632e-08,0.9999999887854425,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-21,0.4386301369863014,7.499887215196668e-09,0.9999999925001095,7.499887215196668e-09,0.9999999925001095,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-24,0.4392328767123287,6.5820843746195315e-09,0.9999999934179121,6.5820843746195315e-09,0.9999999934179121,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-26,0.4394520547945205,4.6297566373630327e-07,0.9999995370243328,4.6297566373630327e-07,0.9999995370243328,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-27,0.4395616438356164,2.553198818065293e-05,0.9999744680118158,2.553198818065293e-05,0.9999744680118158,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-28,0.6186027397260273,0.07791443535435541,0.9220855646456412,0.07791443535435541,0.9220855646456412,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2001-12-31,0.62,0.13245954473696692,0.8675404552630297,0.13245954473696692,0.8675404552630297,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2002-02-01,0.5275342465753425,0.2836686836921316,0.7163313163078651,0.2836686836921316,0.7163313163078651,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2002-02-04,0.4638356164383562,0.289184926817165,0.7108150731828317,0.289184926817165,0.7108150731828317,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2002-02-05,0.463945205479452,0.3193038339860764,0.6806961660139201,0.3193038339860764,0.6806961660139201,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
2002-02-06,0.464054794520548,0.38973698866209117,0.6102630113379056,0.38973698866209117,0.6102630113379056,2012-07-31,2462,-21397.399014179082,-21362.546638338616,False,-3.8474766286186615e-05,-0.00018738353889323446
