date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,9.400306041835471e-48,1.0000000000000089,1.0000000000000089,9.400306041835471e-48,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-06,0.5417808219178083,1.3037722976897965e-49,1.0000000000000087,1.0000000000000087,1.3037722976897965e-49,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-07,0.5294794520547946,4.706045956471746e-12,0.9999999999953028,0.9999999999953028,4.706045956471746e-12,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-10,0.455972602739726,2.1816918387939393e-19,1.0000000000000087,1.0000000000000087,2.1816918387939393e-19,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-11,0.4456164383561644,5.87814419150507e-09,0.9999999941218646,0.9999999941218646,5.87814419150507e-09,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-12,0.4458356164383561,8.488359450371141e-08,0.9999999151164142,0.9999999151164142,8.488359450371141e-08,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-13,0.4460547945205479,1.0446577870563394e-16,1.0000000000000087,1.0000000000000087,1.0446577870563394e-16,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-14,0.4462739726027397,8.572456040553842e-17,1.0000000000000087,1.0000000000000087,8.572456040553842e-17,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-17,0.4569315068493151,2.1356908274295315e-15,1.0000000000000064,1.0000000000000064,2.1356908274295315e-15,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-18,0.4478630136986301,2.230506795845622e-16,1.0000000000000084,1.0000000000000084,2.230506795845622e-16,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-19,0.4480273972602739,3.3852668306000346e-11,0.999999999966156,0.999999999966156,3.3852668306000346e-11,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
2001-12-20,0.4484931506849315,2.4558275960721215e-08,0.9999999754417326,0.9999999754417326,2.4558275960721215e-08,2016-02-26,3279,-28501.34774569604,-28464.77598303497,False,0.0002900745493615061,-5.249880020792428e-05
