date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,5.790885279314756e-48,0.9999999999999916,0.9999999999999916,5.790885279314756e-48,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-06,0.5417808219178083,7.157367636916559e-50,0.9999999999999915,0.9999999999999915,7.157367636916559e-50,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-07,0.5294794520547946,4.633961185757141e-12,0.9999999999953574,0.9999999999953574,4.633961185757141e-12,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-10,0.455972602739726,1.99847007728574e-19,0.9999999999999913,0.9999999999999913,1.99847007728574e-19,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-11,0.4456164383561644,5.957081839618857e-09,0.9999999940429096,0.9999999940429096,5.957081839618857e-09,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-12,0.4458356164383561,8.691178233005064e-08,0.9999999130882089,0.9999999130882089,8.691178233005064e-08,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-13,0.4460547945205479,9.830004592305802e-17,0.9999999999999913,0.9999999999999913,9.830004592305802e-17,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-14,0.4462739726027397,8.059576903123006e-17,0.9999999999999916,0.9999999999999916,8.059576903123006e-17,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-17,0.4569315068493151,2.035875722869137e-15,0.9999999999999896,0.9999999999999896,2.035875722869137e-15,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-18,0.4478630136986301,2.1057315409475469e-16,0.9999999999999912,0.9999999999999912,2.1057315409475469e-16,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-19,0.4480273972602739,3.360571747840986e-11,0.9999999999663857,0.9999999999663857,3.360571747840986e-11,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-20,0.4484931506849315,2.5026437032101585e-08,0.9999999749735543,0.9999999749735543,2.5026437032101585e-08,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-21,0.4386301369863014,1.712567459244826e-08,0.9999999828743167,0.9999999828743167,1.712567459244826e-08,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-24,0.4392328767123287,1.514669613181793e-08,0.9999999848532952,0.9999999848532952,1.514669613181793e-08,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-26,0.4394520547945205,8.577244053064174e-07,0.999999142275586,0.999999142275586,8.577244053064174e-07,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-27,0.4395616438356164,6.301882338785948e-05,0.9999369811766035,0.9999369811766035,6.301882338785948e-05,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-28,0.6186027397260273,0.10789130364968545,0.8921086963503058,0.8921086963503058,0.10789130364968545,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2001-12-31,0.62,0.18392029606632665,0.8160797039336646,0.8160797039336646,0.18392029606632665,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-01,0.5275342465753425,0.38018393854903326,0.619816061450958,0.619816061450958,0.38018393854903326,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-04,0.4638356164383562,0.3946229752063211,0.6053770247936702,0.6053770247936702,0.3946229752063211,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-05,0.463945205479452,0.4320033023726094,0.5679966976273819,0.5679966976273819,0.4320033023726094,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-06,0.464054794520548,0.5044426605451818,0.4955573394548092,0.4955573394548092,0.5044426605451818,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-07,0.4641643835616438,0.6363428994729784,0.3636571005270128,0.3636571005270128,0.6363428994729784,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-08,0.5089315068493151,0.7413613223072775,0.25863867769271365,0.25863867769271365,0.7413613223072775,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-11,0.5088493150684932,0.789032022443825,0.21096797755616623,0.21096797755616623,0.789032022443825,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-13,0.5087945205479453,0.828697822959015,0.17130217704097608,0.17130217704097608,0.828697822959015,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-14,0.5173972602739726,0.8612034606752612,0.13879653932472988,0.13879653932472988,0.8612034606752612,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-15,0.5175616438356164,0.9111542458097913,0.08884575419019987,0.08884575419019987,0.9111542458097913,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-18,0.4853698630136986,0.9837354623702145,0.016264537629776678,0.016264537629776678,0.9837354623702145,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
2002-02-19,0.4504109589041096,0.9976155017657125,0.002384498234278684,0.002384498234278684,0.9976155017657125,2014-07-31,2922,-25683.679073991094,-25647.79893243723,False,-6.0486106823436236e-05,-7.062298706264905e-05
