date,std_4y,prob_regime_0,prob_regime_1,prob_high_vol,prob_low_vol,model_run_release_date,model_n_obs,model_aic,model_bic,is_ad_hoc_date,regime_high_mean,regime_low_mean
2001-12-05,0.5414520547945205,1.3347011623922673e-48,1.000000000000002,1.3347011623922673e-48,1.000000000000002,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-06,0.5417808219178083,1.6801667590938138e-50,1.000000000000002,1.6801667590938138e-50,1.000000000000002,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-07,0.5294794520547946,3.5391313530402535e-12,0.9999999999964628,3.5391313530402535e-12,0.9999999999964628,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-10,0.455972602739726,1.2121607737643506e-19,1.000000000000002,1.2121607737643506e-19,1.000000000000002,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-11,0.4456164383561644,5.014554413331679e-09,0.9999999949854474,5.014554413331679e-09,0.9999999949854474,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-12,0.4458356164383561,7.587640034068068e-08,0.9999999241236014,7.587640034068068e-08,0.9999999241236014,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-13,0.4460547945205479,6.486147747824423e-17,1.0000000000000018,6.486147747824423e-17,1.0000000000000018,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-14,0.4462739726027397,5.303688380014715e-17,1.0000000000000018,5.303688380014715e-17,1.0000000000000018,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-17,0.4569315068493151,1.399823720050142e-15,1.0000000000000004,1.399823720050142e-15,1.0000000000000004,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-18,0.4478630136986301,1.4038997040438154e-16,1.0000000000000016,1.4038997040438154e-16,1.0000000000000016,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-19,0.4480273972602739,2.6366380465312872e-11,0.9999999999736352,2.6366380465312872e-11,0.9999999999736352,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-20,0.4484931506849315,2.1482045538242287e-08,0.9999999785179561,2.1482045538242287e-08,0.9999999785179561,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-21,0.4386301369863014,1.4624574189057749e-08,0.9999999853754276,1.4624574189057749e-08,0.9999999853754276,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-24,0.4392328767123287,1.2911903793645957e-08,0.9999999870880978,1.2911903793645957e-08,0.9999999870880978,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-26,0.4394520547945205,7.634522860585225e-07,0.9999992365477157,7.634522860585225e-07,0.9999992365477157,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-27,0.4395616438356164,4.8299166543577404e-05,0.9999517008334582,4.8299166543577404e-05,0.9999517008334582,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-28,0.6186027397260273,0.09397279041318464,0.9060272095868174,0.09397279041318464,0.9060272095868174,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2001-12-31,0.62,0.16141653390243282,0.8385834660975691,0.16141653390243282,0.8385834660975691,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-01,0.5275342465753425,0.34312768950508266,0.6568723104949193,0.34312768950508266,0.6568723104949193,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-04,0.4638356164383562,0.35482921397021333,0.6451707860297887,0.35482921397021333,0.6451707860297887,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-05,0.463945205479452,0.38991178156570006,0.6100882184343019,0.38991178156570006,0.6100882184343019,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-06,0.464054794520548,0.46127475607769136,0.5387252439223107,0.46127475607769136,0.5387252439223107,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-07,0.4641643835616438,0.5961161842911906,0.4038838157088114,0.5961161842911906,0.4038838157088114,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-08,0.5089315068493151,0.7061755935699889,0.2938244064300131,0.7061755935699889,0.2938244064300131,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-11,0.5088493150684932,0.7570279592861496,0.24297204071385228,0.7570279592861496,0.24297204071385228,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
2002-02-13,0.5087945205479453,0.8004824608394108,0.1995175391605913,0.8004824608394108,0.1995175391605913,2014-08-29,2943,-25875.36113420077,-25839.43802571137,False,-7.100612470197178e-05,-9.151804607921344e-05
