Date,Dias Corridos,252(2)(4),360(1)
20/01/2026,1,"14,90","0,00"
20/01/2026,2,"14,90","21,94"
20/01/2026,7,"14,90","15,22"
20/01/2026,8,"14,89","16,04"
20/01/2026,9,"14,89","16,68"
20/01/2026,10,"14,89","17,20"
20/01/2026,13,"14,89","14,72"
20/01/2026,14,"14,89","15,22"
20/01/2026,21,"14,89","15,21"
20/01/2026,24,"14,89","16,03"
20/01/2026,29,"14,89","13,87"
20/01/2026,30,"14,89","14,13"
20/01/2026,31,"14,89","14,37"
20/01/2026,36,"14,89","14,13"
20/01/2026,37,"14,89","14,33"
20/01/2026,38,"14,89","14,53"
20/01/2026,41,"14,89","13,94"
20/01/2026,55,"14,86","14,24"
20/01/2026,56,"14,86","14,37"
20/01/2026,57,"14,86","14,50"
20/01/2026,58,"14,86","14,62"
20/01/2026,59,"14,86","14,74"
20/01/2026,62,"14,86","14,34"
20/01/2026,66,"14,85","14,78"
20/01/2026,70,"14,85","14,52"
20/01/2026,71,"14,85","14,62"
20/01/2026,84,"14,82","14,34"
20/01/2026,85,"14,82","14,42"
20/01/2026,86,"14,81","14,50"
20/01/2026,87,"14,81","14,58"
20/01/2026,90,"14,81","14,31"
20/01/2026,94,"14,80","14,37"
20/01/2026,98,"14,80","14,20"
20/01/2026,100,"14,79","14,34"
20/01/2026,104,"14,79","13,97"
20/01/2026,113,"14,74","14,12"
20/01/2026,115,"14,72","14,23"
20/01/2026,119,"14,71","14,09"
20/01/2026,120,"14,70","14,14"
20/01/2026,121,"14,70","14,20"
20/01/2026,129,"14,66","14,27"
20/01/2026,132,"14,66","14,08"
20/01/2026,146,"14,61","13,96"
20/01/2026,147,"14,60","14,01"
20/01/2026,148,"14,59","14,05"
20/01/2026,149,"14,59","14,10"
20/01/2026,150,"14,58","14,14"
20/01/2026,157,"14,56","14,15"
20/01/2026,160,"14,56","14,00"
20/01/2026,161,"14,55","14,04"
20/01/2026,162,"14,55","14,08"
20/01/2026,176,"14,48","14,08"
20/01/2026,181,"14,47","14,02"
20/01/2026,184,"14,45","14,11"
20/01/2026,191,"14,43","14,11"
20/01/2026,192,"14,42","14,15"
20/01/2026,195,"14,42","14,02"
20/01/2026,204,"14,37","14,06"
