Date,Dias Corridos,252(2)(4),360(1)
22/12/2014,1,"11,59","11,36"
22/12/2014,7,"11,59","9,36"
22/12/2014,8,"11,59","10,29"
22/12/2014,9,"11,59","11,01"
22/12/2014,11,"11,59","10,48"
22/12/2014,24,"11,72","11,13"
22/12/2014,30,"11,74","11,15"
22/12/2014,35,"11,75","10,99"
22/12/2014,39,"11,76","11,62"
22/12/2014,42,"11,76","11,17"
22/12/2014,58,"11,89","11,09"
22/12/2014,60,"11,91","11,31"
22/12/2014,66,"11,95","11,35"
22/12/2014,67,"11,95","11,44"
22/12/2014,70,"11,96","11,19"
22/12/2014,77,"12,03","11,35"
22/12/2014,84,"12,09","11,48"
22/12/2014,88,"12,13","11,79"
22/12/2014,91,"12,14","11,59"
22/12/2014,99,"12,18","11,76"
22/12/2014,100,"12,19","11,82"
22/12/2014,114,"12,28","11,83"
22/12/2014,121,"12,32","11,75"
22/12/2014,128,"12,36","11,83"
22/12/2014,129,"12,37","11,89"
22/12/2014,133,"12,37","11,66"
22/12/2014,144,"12,43","11,93"
22/12/2014,150,"12,45","11,95"
22/12/2014,158,"12,48","12,05"
22/12/2014,161,"12,49","11,94"
22/12/2014,175,"12,53","11,93"
22/12/2014,177,"12,53","12,01"
22/12/2014,179,"12,54","12,09"
22/12/2014,182,"12,55","11,98"
22/12/2014,189,"12,56","12,03"
22/12/2014,190,"12,57","12,07"
22/12/2014,191,"12,57","12,10"
22/12/2014,205,"12,62","12,20"
22/12/2014,210,"12,63","12,18"
22/12/2014,220,"12,66","12,31"
22/12/2014,221,"12,67","12,35"
22/12/2014,224,"12,67","12,26"
22/12/2014,233,"12,69","12,36"
22/12/2014,238,"12,70","12,33"
22/12/2014,240,"12,71","12,39"
22/12/2014,249,"12,73","12,48"
22/12/2014,252,"12,73","12,40"
22/12/2014,253,"12,74","12,42"
22/12/2014,260,"12,75","12,38"
22/12/2014,267,"12,76","12,41"
22/12/2014,270,"12,77","12,48"
22/12/2014,274,"12,77","12,44"
22/12/2014,282,"12,79","12,49"
22/12/2014,283,"12,79","12,51"
22/12/2014,296,"12,81","12,47"
22/12/2014,297,"12,81","12,49"
22/12/2014,301,"12,81","12,44"
22/12/2014,311,"12,83","12,53"
22/12/2014,312,"12,83","12,55"
22/12/2014,316,"12,83","12,45"
22/12/2014,329,"12,85","12,47"
22/12/2014,330,"12,85","12,49"
22/12/2014,336,"12,85","12,49"
22/12/2014,343,"12,86","12,51"
22/12/2014,344,"12,86","12,53"
22/12/2014,358,"12,88","12,57"
22/12/2014,359,"12,88","12,59"
22/12/2014,360,"12,88","12,61"
22/12/2014,361,"12,88","12,62"
22/12/2014,378,"12,89","12,50"
22/12/2014,389,"12,90","12,58"
22/12/2014,392,"12,90","12,53"
22/12/2014,406,"12,90","12,55"
22/12/2014,420,"12,91","12,49"
22/12/2014,435,"12,91","12,53"
22/12/2014,449,"12,92","12,55"
22/12/2014,450,"12,92","12,57"
22/12/2014,466,"12,92","12,58"
22/12/2014,480,"12,92","12,60"
22/12/2014,497,"12,92","12,53"
22/12/2014,511,"12,93","12,55"
22/12/2014,540,"12,93","12,57"
22/12/2014,557,"12,93","12,62"
22/12/2014,570,"12,93","12,62"
22/12/2014,571,"12,93","12,63"
22/12/2014,602,"12,92","12,61"
22/12/2014,626,"12,92","12,63"
22/12/2014,630,"12,91","12,60"
22/12/2014,633,"12,91","12,63"
22/12/2014,651,"12,91","12,62"
22/12/2014,661,"12,90","12,62"
22/12/2014,665,"12,90","12,59"
22/12/2014,680,"12,89","12,60"
22/12/2014,690,"12,88","12,60"
22/12/2014,695,"12,88","12,56"
22/12/2014,721,"12,86","12,55"
22/12/2014,742,"12,85","12,55"
22/12/2014,750,"12,85","12,56"
22/12/2014,756,"12,85","12,56"
22/12/2014,780,"12,84","12,59"
22/12/2014,786,"12,83","12,58"
22/12/2014,806,"12,83","12,53"
22/12/2014,812,"12,83","12,53"
22/12/2014,814,"12,83","12,54"
22/12/2014,833,"12,82","12,54"
22/12/2014,840,"12,82","12,54"
22/12/2014,847,"12,82","12,52"
22/12/2014,862,"12,81","12,49"
22/12/2014,870,"12,81","12,50"
22/12/2014,875,"12,81","12,49"
22/12/2014,900,"12,81","12,52"
22/12/2014,924,"12,80","12,49"
22/12/2014,931,"12,80","12,49"
22/12/2014,938,"12,80","12,50"
22/12/2014,960,"12,80","12,51"
22/12/2014,967,"12,80","12,52"
22/12/2014,991,"12,79","12,52"
22/12/2014,998,"12,79","12,53"
22/12/2014,1015,"12,79","12,51"
22/12/2014,1022,"12,79","12,51"
22/12/2014,1029,"12,78","12,50"
22/12/2014,1050,"12,77","12,48"
22/12/2014,1060,"12,77","12,48"
22/12/2014,1080,"12,76","12,47"
22/12/2014,1107,"12,75","12,44"
22/12/2014,1110,"12,75","12,45"
22/12/2014,1120,"12,75","12,44"
22/12/2014,1141,"12,75","12,45"
22/12/2014,1151,"12,74","12,43"
22/12/2014,1165,"12,74","12,44"
22/12/2014,1170,"12,74","12,43"
22/12/2014,1179,"12,74","12,44"
22/12/2014,1197,"12,74","12,42"
22/12/2014,1200,"12,74","12,43"
22/12/2014,1211,"12,74","12,42"
22/12/2014,1227,"12,74","12,42"
22/12/2014,1240,"12,74","12,42"
22/12/2014,1288,"12,73","12,42"
22/12/2014,1302,"12,72","12,42"
22/12/2014,1332,"12,71","12,42"
22/12/2014,1351,"12,70","12,41"
22/12/2014,1365,"12,69","12,40"
22/12/2014,1379,"12,68","12,40"
22/12/2014,1393,"12,68","12,38"
22/12/2014,1425,"12,66","12,37"
22/12/2014,1442,"12,65","12,36"
22/12/2014,1472,"12,64","12,34"
22/12/2014,1485,"12,64","12,33"
22/12/2014,1516,"12,62","12,34"
