Date,Dias Corridos,252(2)(4),360(1)
14/09/2023,1,"13,15","0,00"
14/09/2023,7,"12,89","13,17"
14/09/2023,14,"12,86","13,14"
14/09/2023,15,"12,86","13,51"
14/09/2023,18,"12,86","12,21"
14/09/2023,21,"12,82","13,09"
14/09/2023,32,"12,77","11,93"
14/09/2023,33,"12,76","12,12"
14/09/2023,34,"12,76","12,30"
14/09/2023,36,"12,75","12,64"
14/09/2023,46,"12,73","12,23"
14/09/2023,47,"12,73","12,36"
14/09/2023,48,"12,73","12,49"
14/09/2023,60,"12,62","11,98"
14/09/2023,63,"12,60","11,96"
14/09/2023,64,"12,58","12,05"
14/09/2023,77,"12,50","12,04"
14/09/2023,78,"12,50","12,11"
14/09/2023,85,"12,43","12,10"
14/09/2023,90,"12,40","11,98"
14/09/2023,92,"12,38","12,09"
14/09/2023,96,"12,36","11,93"
14/09/2023,98,"12,34","12,04"
14/09/2023,104,"12,32","11,81"
14/09/2023,105,"12,31","11,86"
14/09/2023,110,"12,29","11,62"
14/09/2023,120,"12,21","11,75"
14/09/2023,123,"12,20","11,59"
14/09/2023,125,"12,18","11,67"
14/09/2023,139,"12,11","11,67"
14/09/2023,140,"12,10","11,71"
14/09/2023,153,"12,02","11,42"
14/09/2023,154,"12,01","11,44"
14/09/2023,155,"12,00","11,47"
14/09/2023,167,"11,92","11,39"
14/09/2023,168,"11,91","11,42"
14/09/2023,169,"11,90","11,45"
14/09/2023,176,"11,85","11,42"
14/09/2023,180,"11,83","11,33"
14/09/2023,181,"11,82","11,36"
14/09/2023,183,"11,80","11,40"
14/09/2023,188,"11,77","11,34"
14/09/2023,196,"11,72","11,34"
14/09/2023,200,"11,72","11,19"
14/09/2023,210,"11,64","11,22"
14/09/2023,214,"11,62","11,14"
14/09/2023,215,"11,61","11,16"
14/09/2023,216,"11,60","11,18"
14/09/2023,228,"11,53","11,11"
14/09/2023,229,"11,52","11,12"
14/09/2023,231,"11,52","11,09"
14/09/2023,242,"11,45","10,99"
14/09/2023,244,"11,43","11,02"
14/09/2023,251,"11,38","10,99"
14/09/2023,260,"11,33","10,94"
14/09/2023,263,"11,32","10,86"
14/09/2023,270,"11,27","10,83"
14/09/2023,272,"11,25","10,85"
14/09/2023,281,"11,19","10,85"
14/09/2023,287,"11,15","10,81"
14/09/2023,288,"11,15","10,82"
14/09/2023,291,"11,14","10,75"
14/09/2023,300,"11,08","10,75"
14/09/2023,305,"11,06","10,70"
14/09/2023,307,"11,04","10,73"
14/09/2023,320,"10,98","10,67"
14/09/2023,321,"10,97","10,68"
14/09/2023,322,"10,97","10,69"
14/09/2023,330,"10,92","10,68"
14/09/2023,335,"10,90","10,63"
14/09/2023,336,"10,90","10,64"
14/09/2023,350,"10,83","10,60"
14/09/2023,351,"10,83","10,61"
14/09/2023,354,"10,82","10,55"
14/09/2023,361,"10,79","10,53"
14/09/2023,368,"10,75","10,51"
14/09/2023,370,"10,74","10,52"
14/09/2023,372,"10,73","10,54"
14/09/2023,383,"10,69","10,47"
14/09/2023,390,"10,66","10,45"
14/09/2023,392,"10,65","10,47"
14/09/2023,398,"10,63","10,44"
14/09/2023,413,"10,57","10,42"
14/09/2023,420,"10,55","10,40"
14/09/2023,426,"10,53","10,38"
14/09/2023,431,"10,52","10,31"
14/09/2023,452,"10,46","10,27"
14/09/2023,461,"10,43","10,27"
14/09/2023,463,"10,43","10,29"
14/09/2023,476,"10,40","10,20"
14/09/2023,480,"10,40","10,17"
14/09/2023,489,"10,38","10,17"
14/09/2023,510,"10,33","10,15"
14/09/2023,522,"10,31","10,12"
14/09/2023,540,"10,28","10,08"
14/09/2023,565,"10,25","10,04"
14/09/2023,571,"10,24","10,03"
14/09/2023,580,"10,22","10,04"
14/09/2023,596,"10,20","9,97"
14/09/2023,600,"10,20","9,94"
14/09/2023,609,"10,18","9,95"
14/09/2023,630,"10,15","9,94"
14/09/2023,656,"10,12","9,89"
14/09/2023,662,"10,12","9,88"
14/09/2023,690,"10,10","9,88"
14/09/2023,699,"10,09","9,89"
14/09/2023,701,"10,09","9,90"
14/09/2023,720,"10,08","9,89"
14/09/2023,732,"10,07","9,88"
14/09/2023,748,"10,06","9,89"
14/09/2023,750,"10,06","9,90"
14/09/2023,781,"10,04","9,88"
14/09/2023,795,"10,04","9,88"
14/09/2023,810,"10,03","9,88"
14/09/2023,841,"10,02","9,86"
14/09/2023,872,"10,03","9,87"
14/09/2023,888,"10,04","9,86"
14/09/2023,900,"10,05","9,86"
14/09/2023,930,"10,06","9,90"
14/09/2023,963,"10,08","9,87"
14/09/2023,974,"10,09","9,91"
14/09/2023,991,"10,10","9,90"
14/09/2023,1020,"10,11","9,92"
14/09/2023,1021,"10,12","9,93"
14/09/2023,1050,"10,14","9,97"
14/09/2023,1068,"10,16","9,98"
14/09/2023,1082,"10,17","10,00"
14/09/2023,1110,"10,19","10,02"
14/09/2023,1113,"10,20","10,03"
14/09/2023,1140,"10,21","10,04"
14/09/2023,1159,"10,22","10,03"
14/09/2023,1170,"10,23","10,06"
14/09/2023,1201,"10,24","10,06"
14/09/2023,1208,"10,25","10,05"
14/09/2023,1250,"10,29","10,08"
14/09/2023,1295,"10,34","10,15"
14/09/2023,1341,"10,38","10,18"
14/09/2023,1386,"10,42","10,23"
14/09/2023,1432,"10,46","10,27"
14/09/2023,1440,"10,47","10,28"
14/09/2023,1478,"10,50","10,32"
14/09/2023,1524,"10,54","10,33"
14/09/2023,1572,"10,58","10,39"
14/09/2023,1615,"10,61","10,43"
14/09/2023,1663,"10,65","10,45"
14/09/2023,1705,"10,67","10,46"
14/09/2023,1754,"10,71","10,50"
14/09/2023,1797,"10,73","10,54"
14/09/2023,1800,"10,74","10,55"
14/09/2023,1890,"10,78","10,58"
14/09/2023,1937,"10,80","10,59"
14/09/2023,1981,"10,83","10,61"
14/09/2023,2070,"10,87","10,65"
14/09/2023,2118,"10,90","10,67"
14/09/2023,2148,"10,91","10,70"
14/09/2023,2160,"10,92","10,70"
14/09/2023,2162,"10,92","10,71"
14/09/2023,2255,"10,96","10,74"
14/09/2023,2302,"10,98","10,75"
14/09/2023,2346,"11,00","10,78"
14/09/2023,2391,"11,02","10,79"
14/09/2023,2435,"11,03","10,80"
14/09/2023,2482,"11,05","10,82"
14/09/2023,2520,"11,07","10,85"
14/09/2023,2527,"11,07","10,85"
14/09/2023,2622,"11,11","10,89"
14/09/2023,2667,"11,12","10,91"
14/09/2023,2713,"11,13","10,92"
14/09/2023,2800,"11,14","10,92"
14/09/2023,2881,"11,15","10,93"
14/09/2023,2892,"11,15","10,94"
14/09/2023,2986,"11,16","10,95"
14/09/2023,3032,"11,16","10,96"
14/09/2023,3077,"11,17","10,96"
14/09/2023,3168,"11,20","10,99"
14/09/2023,3240,"11,22","11,01"
14/09/2023,3259,"11,22","11,02"
14/09/2023,3351,"11,24","11,03"
14/09/2023,3399,"11,25","11,05"
14/09/2023,3442,"11,26","11,06"
14/09/2023,3532,"11,26","11,06"
14/09/2023,3602,"11,27","11,07"
14/09/2023,3623,"11,27","11,07"
14/09/2023,3716,"11,28","11,07"
14/09/2023,3763,"11,28","11,08"
