Date,Dias Corridos,252(2)(4),360(1)
02/07/2025,1,"14,90","0,00"
02/07/2025,7,"14,91","15,23"
02/07/2025,13,"14,91","14,73"
02/07/2025,14,"14,91","15,23"
02/07/2025,16,"14,91","16,05"
02/07/2025,21,"14,91","15,23"
02/07/2025,23,"14,91","15,80"
02/07/2025,28,"14,91","15,23"
02/07/2025,29,"14,91","15,46"
02/07/2025,30,"14,91","15,67"
02/07/2025,42,"14,91","15,24"
02/07/2025,44,"14,91","15,54"
02/07/2025,57,"14,92","15,36"
02/07/2025,58,"14,92","15,47"
02/07/2025,61,"14,92","15,03"
02/07/2025,72,"14,92","15,43"
02/07/2025,75,"14,92","15,07"
02/07/2025,76,"14,92","15,16"
02/07/2025,77,"14,92","15,25"
02/07/2025,78,"14,92","15,33"
02/07/2025,79,"14,92","15,42"
02/07/2025,82,"14,92","15,09"
02/07/2025,90,"14,93","15,18"
02/07/2025,91,"14,93","15,25"
02/07/2025,105,"14,93","15,25"
02/07/2025,106,"14,93","15,31"
02/07/2025,107,"14,93","15,38"
02/07/2025,120,"14,93","15,31"
02/07/2025,121,"14,93","15,36"
02/07/2025,124,"14,93","15,15"
02/07/2025,133,"14,93","15,25"
02/07/2025,138,"14,92","15,16"
02/07/2025,140,"14,92","15,25"
02/07/2025,149,"14,92","15,18"
02/07/2025,152,"14,92","15,01"
02/07/2025,163,"14,92","15,19"
02/07/2025,166,"14,92","15,03"
02/07/2025,168,"14,92","15,11"
02/07/2025,169,"14,92","15,15"
02/07/2025,170,"14,92","15,19"
02/07/2025,180,"14,92","14,92"
02/07/2025,181,"14,92","14,95"
02/07/2025,184,"14,92","14,94"
02/07/2025,196,"14,91","14,89"
02/07/2025,197,"14,91","14,92"
02/07/2025,204,"14,91","14,93"
02/07/2025,210,"14,91","14,91"
02/07/2025,212,"14,91","14,97"
02/07/2025,215,"14,91","14,85"
02/07/2025,231,"14,89","14,73"
02/07/2025,239,"14,89","14,76"
02/07/2025,240,"14,89","14,79"
02/07/2025,243,"14,89","14,69"
02/07/2025,257,"14,87","14,70"
02/07/2025,259,"14,86","14,75"
02/07/2025,261,"14,86","14,80"
02/07/2025,264,"14,86","14,70"
02/07/2025,271,"14,85","14,70"
02/07/2025,272,"14,85","14,73"
02/07/2025,273,"14,84","14,75"
