Date,Dias Corridos,252(2)(4),360(1)
07/11/2013,1,"9,28","9,15"
07/11/2013,7,"9,34","9,53"
07/11/2013,11,"9,34","7,20"
07/11/2013,22,"9,35","9,09"
07/11/2013,25,"9,35","8,51"
07/11/2013,32,"9,46","8,85"
07/11/2013,39,"9,54","9,06"
07/11/2013,43,"9,58","9,55"
07/11/2013,50,"9,61","9,32"
07/11/2013,54,"9,62","9,15"
07/11/2013,56,"9,63","9,07"
07/11/2013,60,"9,65","8,93"
07/11/2013,68,"9,71","9,15"
07/11/2013,69,"9,71","9,23"
07/11/2013,88,"9,79","9,36"
07/11/2013,90,"9,81","9,48"
07/11/2013,102,"9,88","9,53"
07/11/2013,112,"9,93","9,75"
07/11/2013,118,"9,95","9,49"
07/11/2013,120,"9,97","9,59"
07/11/2013,127,"10,02","9,68"
07/11/2013,130,"10,03","9,57"
07/11/2013,145,"10,12","9,75"
07/11/2013,151,"10,16","9,79"
07/11/2013,159,"10,21","9,89"
07/11/2013,173,"10,27","9,82"
07/11/2013,180,"10,30","9,79"
07/11/2013,188,"10,34","9,88"
07/11/2013,210,"10,43","10,06"
07/11/2013,235,"10,50","10,06"
07/11/2013,236,"10,50","10,09"
07/11/2013,242,"10,52","10,10"
07/11/2013,250,"10,55","10,17"
07/11/2013,267,"10,60","10,31"
07/11/2013,270,"10,60","10,25"
07/11/2013,281,"10,64","10,37"
07/11/2013,298,"10,67","10,37"
07/11/2013,300,"10,68","10,41"
07/11/2013,312,"10,70","10,42"
07/11/2013,328,"10,73","10,50"
07/11/2013,330,"10,74","10,54"
07/11/2013,342,"10,76","10,56"
07/11/2013,361,"10,80","10,59"
07/11/2013,390,"10,86","10,69"
07/11/2013,421,"10,91","10,73"
07/11/2013,434,"10,95","10,76"
07/11/2013,452,"10,99","10,79"
07/11/2013,480,"11,05","10,81"
07/11/2013,494,"11,09","10,86"
07/11/2013,510,"11,12","10,92"
07/11/2013,524,"11,17","10,95"
07/11/2013,543,"11,23","10,95"
07/11/2013,554,"11,28","11,04"
07/11/2013,571,"11,33","11,07"
07/11/2013,600,"11,42","11,16"
07/11/2013,601,"11,42","11,17"
07/11/2013,615,"11,45","11,21"
07/11/2013,630,"11,48","11,26"
07/11/2013,662,"11,55","11,32"
07/11/2013,690,"11,59","11,37"
07/11/2013,693,"11,60","11,40"
07/11/2013,707,"11,62","11,40"
07/11/2013,720,"11,64","11,42"
07/11/2013,750,"11,69","11,48"
07/11/2013,781,"11,73","11,49"
07/11/2013,788,"11,74","11,48"
07/11/2013,799,"11,76","11,53"
07/11/2013,810,"11,77","11,53"
07/11/2013,840,"11,80","11,54"
07/11/2013,859,"11,81","11,56"
07/11/2013,872,"11,83","11,55"
07/11/2013,876,"11,83","11,58"
07/11/2013,890,"11,85","11,61"
07/11/2013,900,"11,86","11,58"
07/11/2013,930,"11,89","11,64"
07/11/2013,960,"11,92","11,68"
07/11/2013,967,"11,93","11,69"
07/11/2013,981,"11,94","11,71"
07/11/2013,991,"11,95","11,70"
07/11/2013,1012,"11,96","11,72"
07/11/2013,1020,"11,97","11,74"
07/11/2013,1050,"11,98","11,76"
07/11/2013,1061,"11,99","11,76"
07/11/2013,1075,"12,00","11,75"
07/11/2013,1082,"12,00","11,76"
07/11/2013,1110,"12,01","11,75"
07/11/2013,1140,"12,03","11,79"
07/11/2013,1152,"12,03","11,79"
07/11/2013,1166,"12,04","11,80"
07/11/2013,1170,"12,04","11,82"
07/11/2013,1201,"12,05","11,83"
07/11/2013,1224,"12,06","11,83"
07/11/2013,1243,"12,07","11,83"
07/11/2013,1257,"12,08","11,83"
07/11/2013,1285,"12,10","11,84"
07/11/2013,1334,"12,13","11,87"
