Date,Dias Corridos,252(2)(4),360(1)
25/06/2025,1,"14,90","0,00"
25/06/2025,2,"14,90","21,95"
25/06/2025,5,"14,90","12,64"
25/06/2025,6,"14,90","14,14"
25/06/2025,7,"14,90","15,23"
25/06/2025,14,"14,91","15,23"
25/06/2025,20,"14,91","14,91"
25/06/2025,21,"14,91","15,23"
25/06/2025,23,"14,91","15,80"
25/06/2025,28,"14,91","15,23"
25/06/2025,30,"14,91","15,67"
25/06/2025,35,"14,91","15,23"
25/06/2025,36,"14,91","15,41"
25/06/2025,37,"14,91","15,59"
25/06/2025,49,"14,92","15,25"
25/06/2025,51,"14,92","15,50"
25/06/2025,61,"14,93","15,04"
25/06/2025,64,"14,93","15,36"
25/06/2025,65,"14,93","15,46"
25/06/2025,68,"14,93","15,06"
25/06/2025,79,"14,94","15,43"
25/06/2025,82,"14,94","15,11"
25/06/2025,84,"14,94","15,27"
25/06/2025,85,"14,94","15,34"
25/06/2025,86,"14,94","15,42"
25/06/2025,89,"14,94","15,12"
25/06/2025,90,"14,94","15,20"
25/06/2025,97,"14,94","15,20"
25/06/2025,98,"14,94","15,27"
25/06/2025,112,"14,95","15,27"
25/06/2025,113,"14,95","15,33"
25/06/2025,114,"14,95","15,39"
25/06/2025,120,"14,95","15,33"
25/06/2025,127,"14,95","15,32"
25/06/2025,128,"14,95","15,37"
25/06/2025,131,"14,95","15,17"
25/06/2025,140,"14,95","15,27"
25/06/2025,145,"14,95","15,18"
25/06/2025,147,"14,95","15,28"
25/06/2025,152,"14,95","15,04"
25/06/2025,156,"14,95","15,21"
25/06/2025,159,"14,95","15,05"
25/06/2025,170,"14,95","15,22"
25/06/2025,173,"14,95","15,07"
25/06/2025,175,"14,95","15,14"
25/06/2025,176,"14,95","15,18"
25/06/2025,177,"14,95","15,22"
25/06/2025,180,"14,95","15,07"
25/06/2025,187,"14,95","14,96"
25/06/2025,188,"14,95","14,99"
25/06/2025,191,"14,95","14,98"
25/06/2025,203,"14,95","14,93"
25/06/2025,204,"14,95","14,97"
25/06/2025,210,"14,95","14,95"
25/06/2025,211,"14,95","14,98"
25/06/2025,219,"14,95","15,02"
25/06/2025,222,"14,95","14,90"
25/06/2025,238,"14,94","14,78"
25/06/2025,240,"14,94","14,84"
25/06/2025,246,"14,93","14,82"
25/06/2025,247,"14,93","14,85"
