Date,Dias Corridos,252(2)(4),360(1)
04/08/2025,1,"14,90","0,00"
04/08/2025,7,"14,90","15,23"
04/08/2025,9,"14,91","16,69"
04/08/2025,11,"14,91","17,63"
04/08/2025,14,"14,91","15,23"
04/08/2025,21,"14,91","15,23"
04/08/2025,23,"14,91","15,80"
04/08/2025,24,"14,91","16,05"
04/08/2025,25,"14,91","16,28"
04/08/2025,28,"14,91","15,23"
04/08/2025,30,"14,91","15,67"
04/08/2025,39,"14,91","15,91"
04/08/2025,42,"14,91","15,24"
04/08/2025,43,"14,91","15,39"
04/08/2025,44,"14,91","15,53"
04/08/2025,45,"14,91","15,67"
04/08/2025,46,"14,91","15,81"
04/08/2025,49,"14,91","15,24"
04/08/2025,53,"14,91","15,73"
04/08/2025,56,"14,91","15,24"
04/08/2025,57,"14,91","15,35"
04/08/2025,58,"14,91","15,46"
04/08/2025,60,"14,91","15,68"
04/08/2025,70,"14,91","15,24"
04/08/2025,72,"14,91","15,42"
04/08/2025,73,"14,91","15,51"
04/08/2025,74,"14,91","15,59"
04/08/2025,86,"14,92","15,39"
04/08/2025,87,"14,92","15,47"
04/08/2025,88,"14,92","15,54"
04/08/2025,91,"14,92","15,24"
04/08/2025,100,"14,92","15,37"
04/08/2025,105,"14,92","15,24"
04/08/2025,106,"14,92","15,30"
04/08/2025,107,"14,92","15,36"
04/08/2025,116,"14,92","15,27"
04/08/2025,119,"14,92","15,05"
04/08/2025,120,"14,92","15,11"
04/08/2025,130,"14,91","15,26"
04/08/2025,133,"14,91","15,07"
04/08/2025,134,"14,91","15,12"
04/08/2025,135,"14,91","15,16"
04/08/2025,136,"14,91","15,21"
04/08/2025,137,"14,91","15,26"
04/08/2025,141,"14,91","15,12"
04/08/2025,144,"14,91","15,10"
04/08/2025,147,"14,91","14,93"
04/08/2025,148,"14,91","14,97"
04/08/2025,151,"14,91","14,95"
04/08/2025,163,"14,90","14,89"
04/08/2025,164,"14,90","14,93"
04/08/2025,171,"14,90","14,94"
04/08/2025,179,"14,90","14,99"
04/08/2025,182,"14,90","14,85"
04/08/2025,198,"14,88","14,70"
04/08/2025,206,"14,88","14,74"
04/08/2025,207,"14,87","14,78"
04/08/2025,210,"14,87","14,66"
04/08/2025,224,"14,86","14,68"
04/08/2025,226,"14,86","14,74"
04/08/2025,228,"14,85","14,79"
04/08/2025,231,"14,85","14,68"
04/08/2025,239,"14,84","14,72"
04/08/2025,240,"14,84","14,75"
04/08/2025,254,"14,83","14,67"
04/08/2025,255,"14,83","14,69"
04/08/2025,273,"14,81","14,47"
04/08/2025,282,"14,79","14,52"
04/08/2025,284,"14,79","14,56"
04/08/2025,290,"14,77","14,54"
04/08/2025,298,"14,76","14,56"
04/08/2025,301,"14,76","14,48"
04/08/2025,317,"14,72","14,45"
04/08/2025,319,"14,72","14,48"
04/08/2025,329,"14,70","14,41"
04/08/2025,330,"14,70","14,43"
04/08/2025,331,"14,70","14,44"
04/08/2025,345,"14,66","14,43"
04/08/2025,353,"14,63","14,44"
04/08/2025,360,"14,62","14,43"
04/08/2025,364,"14,61","14,38"
04/08/2025,373,"14,58","14,40"
04/08/2025,378,"14,57","14,36"
04/08/2025,392,"14,54","14,34"
04/08/2025,393,"14,53","14,36"
04/08/2025,407,"14,49","14,28"
04/08/2025,408,"14,49","14,29"
04/08/2025,414,"14,47","14,26"
04/08/2025,420,"14,45","14,24"
04/08/2025,423,"14,44","14,28"
04/08/2025,436,"14,40","14,19"
04/08/2025,450,"14,35","14,16"
04/08/2025,469,"14,30","14,05"
04/08/2025,471,"14,29","14,07"
04/08/2025,472,"14,29","14,08"
04/08/2025,480,"14,27","14,04"
04/08/2025,484,"14,26","14,00"
04/08/2025,499,"14,21","13,98"
04/08/2025,501,"14,20","13,99"
04/08/2025,511,"14,18","13,89"
04/08/2025,518,"14,16","13,84"
04/08/2025,529,"14,12","13,86"
04/08/2025,540,"14,09","13,82"
04/08/2025,560,"14,05","13,71"
04/08/2025,562,"14,04","13,72"
04/08/2025,570,"14,02","13,72"
04/08/2025,602,"13,95","13,62"
04/08/2025,605,"13,94","13,64"
04/08/2025,618,"13,91","13,61"
04/08/2025,630,"13,88","13,55"
04/08/2025,651,"13,83","13,52"
04/08/2025,660,"13,81","13,52"
04/08/2025,681,"13,77","13,47"
