Date,Dias Corridos,252(2)(4),360(1)
31/07/2025,1,"14,90","0,00"
31/07/2025,7,"14,91","15,23"
31/07/2025,13,"14,91","14,73"
31/07/2025,14,"14,91","15,23"
31/07/2025,15,"14,91","15,67"
31/07/2025,21,"14,91","15,23"
31/07/2025,27,"14,91","14,99"
31/07/2025,28,"14,91","15,23"
31/07/2025,29,"14,91","15,46"
31/07/2025,32,"14,91","14,62"
31/07/2025,43,"14,91","15,39"
31/07/2025,46,"14,91","14,81"
31/07/2025,47,"14,91","14,96"
31/07/2025,48,"14,91","15,10"
31/07/2025,49,"14,91","15,24"
31/07/2025,50,"14,91","15,37"
31/07/2025,53,"14,91","14,87"
31/07/2025,57,"14,91","15,35"
31/07/2025,60,"14,91","14,91"
31/07/2025,61,"14,91","15,02"
31/07/2025,62,"14,91","15,13"
31/07/2025,74,"14,92","14,98"
31/07/2025,76,"14,92","15,16"
31/07/2025,77,"14,92","15,25"
31/07/2025,78,"14,92","15,33"
31/07/2025,90,"14,92","15,18"
31/07/2025,91,"14,92","15,25"
31/07/2025,92,"14,93","15,32"
31/07/2025,95,"14,93","15,05"
31/07/2025,104,"14,93","15,19"
31/07/2025,109,"14,93","15,07"
31/07/2025,110,"14,93","15,14"
31/07/2025,111,"14,93","15,20"
31/07/2025,120,"14,93","15,12"
31/07/2025,123,"14,93","14,91"
31/07/2025,134,"14,93","15,13"
31/07/2025,137,"14,93","14,94"
31/07/2025,138,"14,93","14,99"
31/07/2025,139,"14,93","15,04"
31/07/2025,140,"14,93","15,09"
31/07/2025,141,"14,93","15,14"
31/07/2025,145,"14,92","15,00"
31/07/2025,148,"14,92","14,99"
31/07/2025,151,"14,92","14,82"
31/07/2025,152,"14,92","14,86"
31/07/2025,155,"14,92","14,85"
31/07/2025,167,"14,92","14,80"
31/07/2025,168,"14,92","14,84"
31/07/2025,175,"14,92","14,86"
31/07/2025,180,"14,92","14,79"
31/07/2025,183,"14,92","14,91"
31/07/2025,186,"14,92","14,77"
31/07/2025,202,"14,92","14,65"
31/07/2025,210,"14,92","14,70"
31/07/2025,211,"14,91","14,73"
31/07/2025,214,"14,91","14,62"
31/07/2025,228,"14,91","14,65"
31/07/2025,230,"14,91","14,71"
