Date,Dias Corridos,252(2)(4),360(1)
18/12/2025,1,"14,90","0,00"
18/12/2025,5,"14,90","12,65"
18/12/2025,8,"14,90","13,21"
18/12/2025,11,"14,90","11,43"
18/12/2025,12,"14,90","12,27"
18/12/2025,15,"14,90","12,65"
18/12/2025,21,"14,90","13,07"
18/12/2025,27,"14,90","13,31"
18/12/2025,28,"14,90","13,60"
18/12/2025,29,"14,90","13,88"
18/12/2025,32,"14,90","13,20"
18/12/2025,33,"14,90","13,46"
18/12/2025,34,"14,90","13,70"
18/12/2025,35,"14,90","13,93"
18/12/2025,41,"14,90","13,96"
18/12/2025,42,"14,90","14,14"
18/12/2025,43,"14,90","14,32"
18/12/2025,46,"14,90","13,81"
18/12/2025,57,"14,88","14,52"
18/12/2025,62,"14,88","13,63"
18/12/2025,63,"14,87","13,76"
18/12/2025,64,"14,87","13,88"
18/12/2025,69,"14,87","13,79"
18/12/2025,70,"14,87","13,90"
18/12/2025,71,"14,87","14,00"
18/12/2025,74,"14,86","13,70"
18/12/2025,88,"14,84","13,91"
18/12/2025,89,"14,83","14,00"
18/12/2025,90,"14,83","14,08"
18/12/2025,91,"14,83","14,16"
18/12/2025,92,"14,83","14,24"
18/12/2025,95,"14,83","13,99"
18/12/2025,103,"14,82","14,14"
18/12/2025,104,"14,81","14,21"
18/12/2025,117,"14,79","14,04"
18/12/2025,118,"14,78","14,10"
18/12/2025,119,"14,78","14,16"
18/12/2025,120,"14,78","14,21"
18/12/2025,127,"14,77","14,08"
18/12/2025,131,"14,76","13,95"
18/12/2025,133,"14,76","14,06"
18/12/2025,137,"14,76","13,79"
18/12/2025,146,"14,71","13,91"
18/12/2025,148,"14,69","14,00"
18/12/2025,151,"14,69","13,84"
18/12/2025,152,"14,68","13,89"
18/12/2025,154,"14,67","13,97"
18/12/2025,162,"14,63","14,03"
18/12/2025,165,"14,63","13,89"
18/12/2025,179,"14,58","13,80"
18/12/2025,180,"14,57","13,83"
18/12/2025,181,"14,57","13,87"
18/12/2025,182,"14,56","13,90"
18/12/2025,183,"14,56","13,94"
18/12/2025,190,"14,53","13,95"
18/12/2025,193,"14,53","13,83"
18/12/2025,194,"14,53","13,86"
18/12/2025,195,"14,52","13,90"
18/12/2025,209,"14,47","13,91"
18/12/2025,210,"14,46","13,94"
18/12/2025,217,"14,44","13,94"
18/12/2025,224,"14,42","13,94"
18/12/2025,225,"14,41","13,97"
18/12/2025,228,"14,41","13,87"
18/12/2025,237,"14,36","13,91"
18/12/2025,242,"14,35","13,86"
18/12/2025,252,"14,30","13,92"
18/12/2025,253,"14,30","13,94"
18/12/2025,256,"14,29","13,85"
18/12/2025,257,"14,29","13,87"
18/12/2025,270,"14,23","13,75"
18/12/2025,271,"14,23","13,77"
18/12/2025,272,"14,22","13,79"
18/12/2025,274,"14,21","13,83"
18/12/2025,278,"14,20","13,76"
18/12/2025,286,"14,17","13,77"
18/12/2025,287,"14,16","13,79"
18/12/2025,300,"14,11","13,68"
18/12/2025,302,"14,10","13,72"
18/12/2025,314,"14,06","13,66"
18/12/2025,316,"14,05","13,69"
18/12/2025,320,"14,04","13,57"
18/12/2025,330,"14,00","13,61"
18/12/2025,333,"13,99","13,54"
18/12/2025,335,"13,99","13,57"
18/12/2025,336,"13,98","13,59"
18/12/2025,347,"13,95","13,47"
18/12/2025,348,"13,95","13,48"
18/12/2025,361,"13,90","13,45"
18/12/2025,363,"13,89","13,47"
18/12/2025,365,"13,88","13,50"
18/12/2025,375,"13,85","13,37"
18/12/2025,377,"13,84","13,40"
18/12/2025,382,"13,83","13,32"
18/12/2025,390,"13,81","13,32"
18/12/2025,393,"13,80","13,36"
18/12/2025,407,"13,76","13,35"
18/12/2025,420,"13,73","13,23"
18/12/2025,424,"13,72","13,19"
18/12/2025,425,"13,72","13,20"
18/12/2025,426,"13,72","13,22"
18/12/2025,433,"13,70","13,21"
18/12/2025,435,"13,69","13,24"
18/12/2025,452,"13,66","13,18"
18/12/2025,468,"13,62","13,15"
18/12/2025,469,"13,62","13,17"
18/12/2025,480,"13,60","13,12"
18/12/2025,482,"13,59","13,15"
18/12/2025,510,"13,54","13,09"
18/12/2025,515,"13,53","13,07"
18/12/2025,540,"13,49","13,07"
18/12/2025,545,"13,48","13,05"
18/12/2025,560,"13,45","13,05"
18/12/2025,571,"13,44","13,02"
18/12/2025,592,"13,41","13,01"
18/12/2025,600,"13,40","13,03"
18/12/2025,606,"13,39","13,02"
18/12/2025,608,"13,39","13,04"
18/12/2025,630,"13,37","13,02"
18/12/2025,636,"13,37","13,01"
18/12/2025,643,"13,36","13,01"
18/12/2025,652,"13,35","13,03"
18/12/2025,662,"13,35","13,00"
18/12/2025,664,"13,35","12,99"
18/12/2025,690,"13,33","12,95"
18/12/2025,698,"13,32","12,93"
18/12/2025,720,"13,31","12,94"
18/12/2025,727,"13,30","12,94"
18/12/2025,746,"13,29","12,93"
18/12/2025,750,"13,29","12,97"
18/12/2025,781,"13,28","12,96"
18/12/2025,789,"13,28","12,97"
18/12/2025,810,"13,28","12,93"
18/12/2025,818,"13,28","12,94"
18/12/2025,837,"13,28","12,94"
18/12/2025,840,"13,28","12,97"
18/12/2025,872,"13,28","12,90"
18/12/2025,879,"13,28","12,91"
18/12/2025,896,"13,28","12,94"
18/12/2025,900,"13,28","12,93"
