Date,Dias Corridos,252(2)(4),360(1)
21/03/2025,3,"14,15","0,00"
21/03/2025,5,"14,16","12,02"
21/03/2025,7,"14,16","14,46"
21/03/2025,10,"14,16","12,02"
21/03/2025,11,"14,16","12,79"
21/03/2025,14,"14,16","14,46"
21/03/2025,21,"14,16","14,46"
21/03/2025,25,"14,16","13,72"
21/03/2025,26,"14,16","13,99"
21/03/2025,27,"14,16","14,23"
21/03/2025,32,"14,16","12,55"
21/03/2025,35,"14,16","13,23"
21/03/2025,39,"14,16","12,89"
21/03/2025,40,"14,16","13,08"
21/03/2025,42,"14,16","12,93"
21/03/2025,54,"14,26","13,14"
21/03/2025,55,"14,27","13,28"
21/03/2025,56,"14,28","13,43"
21/03/2025,60,"14,30","13,21"
21/03/2025,62,"14,31","13,47"
21/03/2025,70,"14,35","13,73"
21/03/2025,73,"14,36","13,43"
21/03/2025,84,"14,43","13,96"
21/03/2025,87,"14,44","13,71"
21/03/2025,89,"14,45","13,88"
21/03/2025,91,"14,46","13,81"
21/03/2025,98,"14,49","13,90"
21/03/2025,101,"14,49","13,68"
21/03/2025,102,"14,50","13,76"
21/03/2025,116,"14,57","13,96"
21/03/2025,117,"14,58","14,03"
21/03/2025,122,"14,60","13,98"
21/03/2025,124,"14,61","14,10"
21/03/2025,131,"14,63","14,17"
21/03/2025,132,"14,64","14,23"
21/03/2025,133,"14,64","14,29"
21/03/2025,145,"14,68","14,29"
21/03/2025,147,"14,69","14,40"
21/03/2025,150,"14,69","14,25"
21/03/2025,160,"14,73","14,44"
21/03/2025,161,"14,73","14,49"
21/03/2025,164,"14,73","14,35"
21/03/2025,175,"14,77","14,57"
21/03/2025,178,"14,77","14,44"
21/03/2025,180,"14,78","14,52"
21/03/2025,181,"14,78","14,57"
21/03/2025,182,"14,78","14,61"
21/03/2025,185,"14,78","14,48"
21/03/2025,193,"14,80","14,55"
21/03/2025,194,"14,80","14,59"
21/03/2025,208,"14,83","14,66"
21/03/2025,209,"14,83","14,69"
21/03/2025,210,"14,84","14,73"
21/03/2025,223,"14,86","14,74"
21/03/2025,224,"14,86","14,78"
21/03/2025,227,"14,86","14,67"
21/03/2025,236,"14,87","14,76"
21/03/2025,241,"14,88","14,72"
21/03/2025,243,"14,88","14,78"
21/03/2025,252,"14,89","14,76"
21/03/2025,255,"14,89","14,67"
21/03/2025,269,"14,92","14,73"
21/03/2025,270,"14,92","14,75"
21/03/2025,271,"14,93","14,78"
21/03/2025,272,"14,93","14,81"
21/03/2025,273,"14,93","14,84"
21/03/2025,283,"14,94","14,69"
21/03/2025,284,"14,95","14,72"
