Date,Dias Corridos,252(2)(4),360(1)
17/02/2025,1,"13,15","0,00"
17/02/2025,4,"13,15","19,31"
17/02/2025,7,"13,15","13,44"
17/02/2025,10,"13,16","15,17"
17/02/2025,11,"13,16","15,54"
17/02/2025,16,"13,16","11,67"
17/02/2025,21,"13,26","11,64"
17/02/2025,25,"13,34","12,93"
17/02/2025,28,"13,35","12,20"
17/02/2025,30,"13,37","12,70"
17/02/2025,31,"13,38","12,93"
17/02/2025,32,"13,39","13,14"
17/02/2025,35,"13,40","12,53"
17/02/2025,39,"13,43","13,27"
17/02/2025,42,"13,44","12,76"
17/02/2025,43,"13,44","12,92"
17/02/2025,57,"13,63","13,30"
17/02/2025,58,"13,64","13,43"
17/02/2025,59,"13,66","13,55"
17/02/2025,64,"13,67","12,76"
17/02/2025,71,"13,72","12,93"
17/02/2025,72,"13,73","13,04"
17/02/2025,74,"13,74","12,95"
17/02/2025,87,"13,86","13,16"
17/02/2025,91,"13,88","13,02"
17/02/2025,94,"13,91","13,28"
17/02/2025,102,"13,96","13,46"
17/02/2025,105,"13,97","13,26"
17/02/2025,116,"14,05","13,65"
17/02/2025,119,"14,06","13,47"
17/02/2025,120,"14,07","13,53"
17/02/2025,121,"14,08","13,60"
17/02/2025,123,"14,08","13,54"
17/02/2025,130,"14,12","13,62"
17/02/2025,133,"14,12","13,46"
17/02/2025,134,"14,13","13,52"
17/02/2025,148,"14,21","13,68"
17/02/2025,150,"14,22","13,79"
17/02/2025,156,"14,25","13,80"
17/02/2025,163,"14,28","13,86"
17/02/2025,164,"14,28","13,91"
17/02/2025,165,"14,29","13,96"
17/02/2025,177,"14,34","13,98"
17/02/2025,179,"14,35","14,06"
17/02/2025,182,"14,35","13,94"
17/02/2025,192,"14,39","14,11"
17/02/2025,193,"14,39","14,15"
17/02/2025,196,"14,40","14,04"
17/02/2025,210,"14,44","14,12"
17/02/2025,213,"14,45","14,23"
17/02/2025,214,"14,46","14,27"
17/02/2025,217,"14,46","14,16"
17/02/2025,225,"14,48","14,23"
17/02/2025,226,"14,48","14,27"
17/02/2025,240,"14,51","14,33"
17/02/2025,241,"14,52","14,36"
17/02/2025,255,"14,55","14,41"
17/02/2025,256,"14,55","14,44"
17/02/2025,259,"14,55","14,35"
17/02/2025,270,"14,58","14,49"
