Date,Dias Corridos,252(2)(4),360(1)
05/08/2025,1,"14,90","0,00"
05/08/2025,7,"14,91","15,23"
05/08/2025,8,"14,91","16,05"
05/08/2025,10,"14,91","17,21"
05/08/2025,14,"14,91","15,23"
05/08/2025,21,"14,91","15,23"
05/08/2025,22,"14,91","15,53"
05/08/2025,23,"14,91","15,80"
05/08/2025,24,"14,91","16,05"
05/08/2025,27,"14,91","14,99"
05/08/2025,30,"14,91","15,67"
05/08/2025,38,"14,91","15,75"
05/08/2025,41,"14,91","15,08"
05/08/2025,42,"14,91","15,24"
05/08/2025,43,"14,91","15,39"
05/08/2025,44,"14,91","15,53"
05/08/2025,45,"14,91","15,67"
05/08/2025,48,"14,91","15,10"
05/08/2025,52,"14,91","15,62"
05/08/2025,55,"14,91","15,12"
05/08/2025,56,"14,91","15,24"
05/08/2025,57,"14,91","15,35"
05/08/2025,62,"14,91","15,13"
05/08/2025,69,"14,91","15,15"
05/08/2025,71,"14,92","15,33"
05/08/2025,72,"14,92","15,42"
05/08/2025,73,"14,92","15,51"
05/08/2025,85,"14,92","15,32"
05/08/2025,86,"14,92","15,40"
05/08/2025,87,"14,92","15,47"
05/08/2025,90,"14,92","15,17"
05/08/2025,99,"14,92","15,31"
05/08/2025,104,"14,92","15,18"
05/08/2025,105,"14,92","15,24"
05/08/2025,106,"14,92","15,31"
05/08/2025,115,"14,92","15,22"
05/08/2025,118,"14,92","15,00"
05/08/2025,120,"14,92","15,11"
05/08/2025,129,"14,91","15,21"
05/08/2025,132,"14,91","15,02"
05/08/2025,133,"14,91","15,07"
05/08/2025,134,"14,91","15,12"
05/08/2025,135,"14,91","15,16"
05/08/2025,136,"14,91","15,21"
05/08/2025,140,"14,91","15,07"
05/08/2025,143,"14,91","15,05"
05/08/2025,146,"14,91","14,88"
05/08/2025,147,"14,91","14,92"
05/08/2025,150,"14,91","14,91"
05/08/2025,162,"14,90","14,85"
05/08/2025,163,"14,90","14,89"
05/08/2025,170,"14,90","14,90"
05/08/2025,178,"14,90","14,95"
05/08/2025,181,"14,90","14,81"
05/08/2025,197,"14,89","14,67"
05/08/2025,205,"14,88","14,71"
05/08/2025,206,"14,88","14,74"
05/08/2025,209,"14,88","14,62"
05/08/2025,210,"14,87","14,66"
05/08/2025,223,"14,86","14,65"
05/08/2025,225,"14,86","14,71"
05/08/2025,227,"14,85","14,76"
05/08/2025,230,"14,85","14,66"
05/08/2025,238,"14,85","14,69"
05/08/2025,239,"14,84","14,72"
05/08/2025,240,"14,84","14,75"
05/08/2025,253,"14,83","14,64"
05/08/2025,254,"14,83","14,66"
05/08/2025,268,"14,81","14,59"
05/08/2025,272,"14,81","14,44"
05/08/2025,281,"14,79","14,49"
05/08/2025,283,"14,79","14,54"
05/08/2025,289,"14,78","14,52"
05/08/2025,297,"14,76","14,54"
05/08/2025,300,"14,76","14,46"
05/08/2025,316,"14,72","14,43"
05/08/2025,318,"14,72","14,46"
05/08/2025,328,"14,70","14,39"
05/08/2025,329,"14,70","14,40"
05/08/2025,330,"14,69","14,42"
05/08/2025,344,"14,66","14,41"
05/08/2025,352,"14,64","14,42"
05/08/2025,359,"14,62","14,42"
05/08/2025,360,"14,62","14,43"
05/08/2025,363,"14,62","14,36"
05/08/2025,372,"14,59","14,38"
05/08/2025,377,"14,58","14,34"
05/08/2025,391,"14,54","14,33"
05/08/2025,392,"14,53","14,34"
05/08/2025,406,"14,49","14,26"
05/08/2025,407,"14,49","14,27"
05/08/2025,413,"14,47","14,25"
05/08/2025,420,"14,45","14,24"
05/08/2025,421,"14,44","14,25"
05/08/2025,422,"14,44","14,26"
05/08/2025,435,"14,40","14,17"
05/08/2025,450,"14,34","14,15"
05/08/2025,468,"14,29","14,03"
05/08/2025,470,"14,29","14,05"
05/08/2025,471,"14,28","14,06"
05/08/2025,482,"14,26","13,97"
05/08/2025,483,"14,25","13,98"
05/08/2025,498,"14,20","13,96"
05/08/2025,500,"14,20","13,98"
05/08/2025,510,"14,17","13,88"
05/08/2025,517,"14,16","13,83"
05/08/2025,528,"14,12","13,85"
05/08/2025,540,"14,09","13,81"
05/08/2025,559,"14,05","13,70"
05/08/2025,561,"14,04","13,71"
05/08/2025,570,"14,02","13,72"
05/08/2025,601,"13,96","13,61"
05/08/2025,604,"13,95","13,64"
05/08/2025,617,"13,91","13,61"
05/08/2025,630,"13,89","13,55"
05/08/2025,650,"13,84","13,52"
05/08/2025,661,"13,82","13,51"
05/08/2025,680,"13,78","13,47"
05/08/2025,692,"13,76","13,44"
05/08/2025,695,"13,75","13,46"
05/08/2025,720,"13,71","13,42"
05/08/2025,727,"13,69","13,41"
05/08/2025,741,"13,67","13,40"
05/08/2025,750,"13,66","13,41"
05/08/2025,771,"13,63","13,37"
05/08/2025,780,"13,62","13,38"
05/08/2025,787,"13,61","13,38"
05/08/2025,811,"13,58","13,30"
05/08/2025,833,"13,54","13,25"
05/08/2025,840,"13,53","13,24"
05/08/2025,862,"13,50","13,23"
05/08/2025,870,"13,49","13,23"
05/08/2025,881,"13,47","13,20"
05/08/2025,902,"13,46","13,20"
05/08/2025,924,"13,44","13,20"
05/08/2025,930,"13,44","13,20"
05/08/2025,960,"13,42","13,16"
05/08/2025,972,"13,41","13,15"
05/08/2025,993,"13,41","13,12"
05/08/2025,1014,"13,40","13,11"
05/08/2025,1021,"13,40","13,11"
05/08/2025,1050,"13,40","13,11"
05/08/2025,1063,"13,40","13,11"
05/08/2025,1080,"13,40","13,13"
05/08/2025,1106,"13,40","13,14"
05/08/2025,1112,"13,40","13,14"
05/08/2025,1140,"13,40","13,13"
05/08/2025,1154,"13,40","13,14"
05/08/2025,1170,"13,40","13,14"
05/08/2025,1199,"13,40","13,13"
05/08/2025,1200,"13,40","13,13"
05/08/2025,1246,"13,41","13,09"
05/08/2025,1290,"13,41","13,10"
05/08/2025,1336,"13,42","13,10"
05/08/2025,1379,"13,44","13,13"
05/08/2025,1427,"13,46","13,15"
05/08/2025,1441,"13,47","13,16"
05/08/2025,1457,"13,47","13,18"
05/08/2025,1471,"13,48","13,19"
05/08/2025,1518,"13,49","13,20"
05/08/2025,1564,"13,51","13,21"
05/08/2025,1611,"13,53","13,20"
05/08/2025,1655,"13,54","13,24"
05/08/2025,1700,"13,55","13,23"
05/08/2025,1744,"13,56","13,24"
05/08/2025,1791,"13,58","13,24"
05/08/2025,1800,"13,58","13,26"
05/08/2025,1836,"13,59","13,29"
05/08/2025,1870,"13,61","13,31"
05/08/2025,1883,"13,61","13,31"
05/08/2025,1931,"13,63","13,33"
05/08/2025,1961,"13,64","13,34"
05/08/2025,1976,"13,64","13,33"
05/08/2025,2022,"13,65","13,35"
05/08/2025,2109,"13,68","13,36"
05/08/2025,2162,"13,69","13,37"
05/08/2025,2201,"13,70","13,40"
05/08/2025,2295,"13,72","13,43"
05/08/2025,2341,"13,73","13,44"
05/08/2025,2386,"13,74","13,43"
05/08/2025,2477,"13,74","13,44"
05/08/2025,2520,"13,75","13,45"
05/08/2025,2568,"13,75","13,46"
05/08/2025,2660,"13,76","13,46"
05/08/2025,2708,"13,76","13,47"
05/08/2025,2751,"13,76","13,48"
05/08/2025,2841,"13,76","13,47"
05/08/2025,2880,"13,77","13,48"
05/08/2025,2932,"13,77","13,48"
05/08/2025,3025,"13,77","13,48"
05/08/2025,3072,"13,77","13,49"
05/08/2025,3116,"13,77","13,50"
05/08/2025,3205,"13,77","13,48"
05/08/2025,3240,"13,77","13,48"
05/08/2025,3297,"13,77","13,49"
05/08/2025,3390,"13,77","13,48"
05/08/2025,3437,"13,77","13,47"
05/08/2025,3481,"13,77","13,47"
05/08/2025,3570,"13,76","13,46"
05/08/2025,3600,"13,76","13,46"
05/08/2025,3662,"13,75","13,46"
05/08/2025,3755,"13,74","13,45"
05/08/2025,3802,"13,74","13,44"
05/08/2025,3846,"13,73","13,44"
05/08/2025,3936,"13,72","13,41"
05/08/2025,3961,"13,72","13,41"
05/08/2025,4028,"13,71","13,41"
05/08/2025,4122,"13,70","13,41"
05/08/2025,4168,"13,69","13,40"
05/08/2025,4215,"13,69","13,39"
05/08/2025,4301,"13,68","13,38"
05/08/2025,4320,"13,68","13,38"
05/08/2025,4395,"13,68","13,38"
05/08/2025,4486,"13,67","13,37"
05/08/2025,4535,"13,67","13,36"
05/08/2025,4577,"13,66","13,36"
05/08/2025,4668,"13,65","13,34"
05/08/2025,4682,"13,65","13,34"
05/08/2025,4759,"13,64","13,34"
05/08/2025,4851,"13,63","13,33"
05/08/2025,4899,"13,62","13,32"
05/08/2025,4942,"13,62","13,33"
05/08/2025,5032,"13,61","13,31"
05/08/2025,5040,"13,61","13,31"
05/08/2025,5123,"13,60","13,31"
05/08/2025,5216,"13,60","13,30"
05/08/2025,5263,"13,59","13,30"
05/08/2025,5307,"13,59","13,30"
05/08/2025,5397,"13,59","13,29"
05/08/2025,5400,"13,59","13,30"
05/08/2025,5489,"13,58","13,30"
05/08/2025,5580,"13,57","13,29"
05/08/2025,5582,"13,57","13,29"
05/08/2025,5673,"13,57","13,28"
05/08/2025,5762,"13,56","13,27"
05/08/2025,5854,"13,56","13,27"
05/08/2025,5949,"13,55","13,27"
05/08/2025,6042,"13,55","13,26"
05/08/2025,6127,"13,54","13,25"
05/08/2025,6219,"13,54","13,25"
05/08/2025,6313,"13,53","13,25"
05/08/2025,6404,"13,53","13,24"
05/08/2025,6492,"13,53","13,24"
05/08/2025,6586,"13,52","13,24"
