Date,Dias Corridos,252(2)(4),360(1)
21/08/2025,1,"14,90","0,00"
21/08/2025,6,"14,90","14,15"
21/08/2025,7,"14,90","15,23"
21/08/2025,8,"14,90","16,05"
21/08/2025,11,"14,90","13,46"
21/08/2025,14,"14,91","15,23"
21/08/2025,21,"14,91","15,24"
21/08/2025,22,"14,91","15,53"
21/08/2025,25,"14,91","14,45"
21/08/2025,26,"14,91","14,73"
21/08/2025,27,"14,91","14,99"
21/08/2025,28,"14,91","15,24"
21/08/2025,29,"14,91","15,46"
21/08/2025,32,"14,91","14,63"
21/08/2025,36,"14,91","15,42"
21/08/2025,39,"14,91","14,74"
21/08/2025,40,"14,91","14,91"
21/08/2025,41,"14,91","15,08"
21/08/2025,53,"14,91","14,87"
21/08/2025,55,"14,91","15,12"
21/08/2025,56,"14,91","15,24"
21/08/2025,57,"14,91","15,35"
21/08/2025,60,"14,91","14,91"
21/08/2025,69,"14,91","15,15"
21/08/2025,70,"14,91","15,24"
21/08/2025,71,"14,91","15,33"
21/08/2025,74,"14,91","14,98"
21/08/2025,83,"14,92","15,16"
21/08/2025,88,"14,92","15,02"
21/08/2025,89,"14,92","15,10"
21/08/2025,90,"14,92","15,17"
21/08/2025,99,"14,92","15,08"
21/08/2025,102,"14,92","14,83"
21/08/2025,113,"14,92","15,10"
21/08/2025,116,"14,91","14,87"
21/08/2025,117,"14,91","14,93"
21/08/2025,118,"14,91","14,99"
21/08/2025,119,"14,91","15,05"
21/08/2025,120,"14,91","15,10"
21/08/2025,124,"14,91","14,95"
21/08/2025,127,"14,91","14,93"
21/08/2025,130,"14,91","14,74"
21/08/2025,131,"14,91","14,79"
21/08/2025,134,"14,91","14,77"
21/08/2025,146,"14,90","14,72"
21/08/2025,147,"14,90","14,76"
21/08/2025,151,"14,90","14,64"
21/08/2025,154,"14,90","14,78"
21/08/2025,162,"14,90","14,84"
21/08/2025,165,"14,90","14,69"
21/08/2025,181,"14,88","14,54"
21/08/2025,189,"14,87","14,60"
21/08/2025,190,"14,87","14,63"
21/08/2025,193,"14,87","14,51"
21/08/2025,207,"14,85","14,53"
21/08/2025,209,"14,85","14,60"
21/08/2025,210,"14,85","14,63"
21/08/2025,211,"14,84","14,66"
21/08/2025,214,"14,84","14,54"
21/08/2025,222,"14,83","14,59"
21/08/2025,223,"14,83","14,62"
21/08/2025,237,"14,81","14,53"
21/08/2025,238,"14,80","14,56"
21/08/2025,242,"14,80","14,48"
21/08/2025,252,"14,78","14,48"
21/08/2025,256,"14,78","14,32"
21/08/2025,265,"14,75","14,37"
21/08/2025,267,"14,75","14,42"
21/08/2025,270,"14,74","14,33"
21/08/2025,273,"14,73","14,40"
21/08/2025,281,"14,72","14,42"
21/08/2025,284,"14,71","14,33"
21/08/2025,300,"14,67","14,30"
21/08/2025,302,"14,67","14,34"
21/08/2025,312,"14,65","14,26"
21/08/2025,313,"14,64","14,28"
21/08/2025,314,"14,64","14,30"
21/08/2025,328,"14,60","14,29"
21/08/2025,330,"14,59","14,32"
21/08/2025,336,"14,58","14,30"
21/08/2025,343,"14,56","14,29"
21/08/2025,344,"14,56","14,31"
21/08/2025,347,"14,55","14,24"
21/08/2025,356,"14,52","14,26"
21/08/2025,361,"14,51","14,22"
21/08/2025,375,"14,46","14,20"
21/08/2025,376,"14,46","14,21"
21/08/2025,390,"14,42","14,13"
