Date,Dias Corridos,252(2)(4),360(1)
22/04/2015,1,"12,60","12,27"
22/04/2015,7,"12,66","12,93"
22/04/2015,8,"12,66","13,62"
22/04/2015,12,"12,66","10,44"
22/04/2015,23,"12,90","12,82"
22/04/2015,27,"12,92","12,27"
22/04/2015,29,"12,94","12,74"
22/04/2015,30,"12,95","12,95"
22/04/2015,33,"12,95","12,30"
22/04/2015,37,"12,97","13,03"
22/04/2015,40,"12,98","12,49"
22/04/2015,54,"13,08","12,42"
22/04/2015,56,"13,10","12,67"
22/04/2015,57,"13,11","12,79"
22/04/2015,58,"13,11","12,91"
22/04/2015,61,"13,12","12,57"
22/04/2015,68,"13,15","12,68"
22/04/2015,69,"13,16","12,78"
22/04/2015,70,"13,16","12,87"
22/04/2015,84,"13,22","13,03"
22/04/2015,90,"13,24","13,02"
22/04/2015,92,"13,25","13,17"
22/04/2015,99,"13,27","13,21"
22/04/2015,100,"13,28","13,28"
22/04/2015,103,"13,28","13,06"
22/04/2015,112,"13,32","13,25"
22/04/2015,117,"13,33","13,18"
22/04/2015,120,"13,35","13,35"
22/04/2015,128,"13,37","13,44"
22/04/2015,131,"13,38","13,27"
22/04/2015,132,"13,38","13,32"
22/04/2015,139,"13,39","13,20"
22/04/2015,146,"13,40","13,24"
22/04/2015,149,"13,41","13,37"
22/04/2015,152,"13,41","13,23"
22/04/2015,153,"13,42","13,27"
22/04/2015,161,"13,43","13,34"
22/04/2015,162,"13,43","13,38"
22/04/2015,175,"13,46","13,28"
22/04/2015,176,"13,46","13,32"
22/04/2015,180,"13,47","13,24"
22/04/2015,190,"13,49","13,39"
22/04/2015,191,"13,50","13,42"
22/04/2015,195,"13,50","13,24"
22/04/2015,208,"13,51","13,25"
22/04/2015,210,"13,51","13,32"
22/04/2015,222,"13,52","13,30"
22/04/2015,223,"13,52","13,33"
22/04/2015,237,"13,53","13,37"
22/04/2015,238,"13,53","13,39"
22/04/2015,240,"13,53","13,45"
22/04/2015,251,"13,54","13,32"
22/04/2015,252,"13,54","13,34"
22/04/2015,257,"13,54","13,23"
22/04/2015,268,"13,54","13,34"
22/04/2015,271,"13,54","13,25"
22/04/2015,285,"13,53","13,28"
22/04/2015,299,"13,53","13,17"
22/04/2015,300,"13,53","13,19"
22/04/2015,301,"13,53","13,21"
22/04/2015,310,"13,53","13,26"
22/04/2015,313,"13,53","13,20"
22/04/2015,314,"13,53","13,22"
22/04/2015,328,"13,54","13,25"
22/04/2015,330,"13,54","13,29"
22/04/2015,331,"13,54","13,31"
22/04/2015,335,"13,54","13,26"
22/04/2015,345,"13,54","13,27"
22/04/2015,357,"13,53","13,24"
22/04/2015,359,"13,52","13,28"
22/04/2015,362,"13,52","13,22"
22/04/2015,376,"13,51","13,17"
22/04/2015,390,"13,51","13,19"
22/04/2015,406,"13,51","13,20"
22/04/2015,420,"13,51","13,21"
22/04/2015,436,"13,50","13,26"
22/04/2015,450,"13,49","13,26"
22/04/2015,467,"13,47","13,22"
22/04/2015,481,"13,46","13,22"
22/04/2015,483,"13,46","13,25"
22/04/2015,498,"13,45","13,26"
22/04/2015,505,"13,45","13,22"
22/04/2015,510,"13,44","13,20"
22/04/2015,512,"13,44","13,23"
22/04/2015,519,"13,44","13,23"
22/04/2015,530,"13,43","13,20"
22/04/2015,540,"13,42","13,19"
22/04/2015,544,"13,41","13,16"
22/04/2015,559,"13,39","13,16"
22/04/2015,572,"13,38","13,11"
22/04/2015,574,"13,37","13,10"
22/04/2015,579,"13,37","13,08"
22/04/2015,589,"13,36","13,10"
22/04/2015,600,"13,34","13,07"
22/04/2015,602,"13,34","13,09"
22/04/2015,621,"13,32","13,07"
22/04/2015,630,"13,31","13,09"
22/04/2015,635,"13,31","13,07"
22/04/2015,660,"13,29","13,10"
22/04/2015,665,"13,28","13,08"
22/04/2015,685,"13,27","13,02"
22/04/2015,691,"13,27","13,01"
22/04/2015,693,"13,26","13,03"
22/04/2015,712,"13,25","13,01"
22/04/2015,720,"13,25","13,02"
22/04/2015,726,"13,24","12,99"
22/04/2015,741,"13,23","12,94"
22/04/2015,750,"13,23","12,96"
22/04/2015,754,"13,23","12,94"
22/04/2015,782,"13,21","12,94"
22/04/2015,803,"13,20","12,92"
22/04/2015,810,"13,19","12,92"
22/04/2015,817,"13,19","12,92"
22/04/2015,840,"13,16","12,93"
22/04/2015,846,"13,16","12,92"
22/04/2015,870,"13,14","12,91"
22/04/2015,877,"13,13","12,91"
22/04/2015,894,"13,12","12,88"
22/04/2015,901,"13,11","12,88"
22/04/2015,908,"13,11","12,85"
22/04/2015,930,"13,09","12,83"
22/04/2015,939,"13,08","12,82"
22/04/2015,960,"13,06","12,81"
22/04/2015,986,"13,04","12,76"
22/04/2015,992,"13,04","12,75"
22/04/2015,999,"13,03","12,75"
22/04/2015,1020,"13,03","12,75"
22/04/2015,1030,"13,02","12,73"
22/04/2015,1044,"13,02","12,74"
22/04/2015,1050,"13,01","12,73"
22/04/2015,1058,"13,01","12,74"
22/04/2015,1076,"13,00","12,71"
22/04/2015,1080,"13,00","12,73"
22/04/2015,1090,"13,00","12,71"
22/04/2015,1106,"12,99","12,70"
22/04/2015,1111,"12,99","12,69"
22/04/2015,1119,"12,99","12,70"
22/04/2015,1140,"12,98","12,69"
22/04/2015,1167,"12,97","12,69"
22/04/2015,1170,"12,97","12,70"
22/04/2015,1181,"12,96","12,68"
22/04/2015,1197,"12,95","12,69"
22/04/2015,1202,"12,95","12,68"
22/04/2015,1211,"12,94","12,69"
22/04/2015,1230,"12,93","12,68"
22/04/2015,1244,"12,92","12,66"
22/04/2015,1258,"12,92","12,66"
22/04/2015,1272,"12,91","12,64"
22/04/2015,1304,"12,89","12,63"
22/04/2015,1351,"12,87","12,59"
22/04/2015,1364,"12,86","12,58"
22/04/2015,1395,"12,84","12,58"
22/04/2015,1409,"12,83","12,58"
22/04/2015,1423,"12,83","12,55"
22/04/2015,1440,"12,82","12,53"
22/04/2015,1454,"12,81","12,53"
22/04/2015,1471,"12,80","12,52"
22/04/2015,1484,"12,80","12,51"
22/04/2015,1531,"12,77","12,48"
22/04/2015,1545,"12,76","12,48"
22/04/2015,1576,"12,75","12,49"
22/04/2015,1608,"12,74","12,48"
22/04/2015,1623,"12,73","12,48"
22/04/2015,1637,"12,72","12,48"
22/04/2015,1671,"12,71","12,46"
22/04/2015,1716,"12,69","12,44"
22/04/2015,1729,"12,69","12,44"
22/04/2015,1762,"12,68","12,43"
22/04/2015,1776,"12,67","12,41"
22/04/2015,1790,"12,67","12,41"
22/04/2015,1800,"12,67","12,42"
22/04/2015,1806,"12,66","12,42"
22/04/2015,1820,"12,66","12,41"
22/04/2015,1850,"12,65","12,39"
