Date,Dias Corridos,252(2)(4),360(1)
10/06/2025,1,"14,65","0,00"
10/06/2025,3,"14,70","21,64"
10/06/2025,6,"14,71","13,96"
10/06/2025,7,"14,71","15,03"
10/06/2025,8,"14,71","15,84"
10/06/2025,10,"14,71","14,71"
10/06/2025,14,"14,72","13,44"
10/06/2025,17,"14,72","14,85"
10/06/2025,20,"14,72","13,60"
10/06/2025,21,"14,72","13,97"
10/06/2025,30,"14,75","14,75"
10/06/2025,35,"14,75","14,43"
10/06/2025,36,"14,76","14,63"
10/06/2025,38,"14,76","15,00"
10/06/2025,43,"14,76","14,71"
10/06/2025,45,"14,77","15,02"
10/06/2025,50,"14,77","14,77"
10/06/2025,51,"14,77","14,90"
10/06/2025,52,"14,77","15,03"
10/06/2025,62,"14,78","14,64"
10/06/2025,64,"14,79","14,86"
10/06/2025,66,"14,79","15,07"
10/06/2025,79,"14,81","15,01"
10/06/2025,80,"14,81","15,09"
10/06/2025,83,"14,81","14,78"
10/06/2025,90,"14,81","14,81"
10/06/2025,94,"14,82","15,11"
10/06/2025,97,"14,82","14,84"
10/06/2025,99,"14,82","14,98"
10/06/2025,100,"14,82","15,05"
10/06/2025,101,"14,82","15,11"
10/06/2025,104,"14,82","14,86"
10/06/2025,112,"14,82","14,95"
10/06/2025,113,"14,83","15,01"
10/06/2025,120,"14,83","15,02"
10/06/2025,127,"14,83","15,03"
10/06/2025,128,"14,83","15,08"
10/06/2025,142,"14,83","15,09"
10/06/2025,143,"14,83","15,13"
10/06/2025,146,"14,83","14,96"
10/06/2025,150,"14,83","15,14"
10/06/2025,155,"14,84","15,05"
10/06/2025,160,"14,84","14,98"
10/06/2025,162,"14,84","15,06"
10/06/2025,171,"14,84","15,01"
10/06/2025,174,"14,84","14,87"
10/06/2025,181,"14,84","14,88"
10/06/2025,188,"14,84","14,89"
10/06/2025,190,"14,84","14,96"
10/06/2025,191,"14,84","14,99"
10/06/2025,192,"14,84","15,03"
10/06/2025,202,"14,84","14,80"
10/06/2025,203,"14,84","14,83"
10/06/2025,206,"14,84","14,82"
10/06/2025,210,"14,84","14,73"
10/06/2025,218,"14,84","14,77"
10/06/2025,219,"14,84","14,81"
10/06/2025,226,"14,84","14,81"
10/06/2025,234,"14,83","14,85"
10/06/2025,237,"14,83","14,75"
10/06/2025,240,"14,83","14,83"
10/06/2025,253,"14,82","14,63"
10/06/2025,261,"14,82","14,67"
10/06/2025,262,"14,82","14,69"
10/06/2025,265,"14,82","14,60"
10/06/2025,272,"14,81","14,61"
10/06/2025,279,"14,80","14,61"
10/06/2025,281,"14,80","14,66"
10/06/2025,283,"14,79","14,70"
10/06/2025,286,"14,79","14,62"
10/06/2025,294,"14,78","14,64"
10/06/2025,295,"14,78","14,67"
10/06/2025,300,"14,78","14,55"
10/06/2025,309,"14,76","14,59"
10/06/2025,310,"14,76","14,61"
10/06/2025,328,"14,74","14,42"
10/06/2025,330,"14,73","14,46"
10/06/2025,337,"14,72","14,46"
10/06/2025,339,"14,71","14,49"
10/06/2025,345,"14,70","14,47"
10/06/2025,353,"14,68","14,49"
10/06/2025,356,"14,68","14,42"
10/06/2025,360,"14,67","14,42"
10/06/2025,372,"14,65","14,38"
10/06/2025,384,"14,62","14,34"
