Date,Dias Corridos,252(2)(4),360(1)
15/10/2024,1,"10,65","0,00"
15/10/2024,3,"10,65","15,56"
15/10/2024,7,"10,65","10,88"
15/10/2024,10,"10,66","12,27"
15/10/2024,14,"10,66","10,88"
15/10/2024,15,"10,66","11,19"
15/10/2024,16,"10,66","11,46"
15/10/2024,17,"10,66","11,70"
15/10/2024,21,"10,71","10,94"
15/10/2024,29,"10,82","11,21"
15/10/2024,30,"10,83","11,37"
15/10/2024,34,"10,84","10,45"
15/10/2024,37,"10,86","10,46"
15/10/2024,44,"10,89","10,60"
15/10/2024,45,"10,90","10,72"
15/10/2024,48,"10,90","10,36"
15/10/2024,59,"11,04","10,95"
15/10/2024,62,"11,05","10,68"
15/10/2024,64,"11,07","10,86"
15/10/2024,65,"11,08","10,95"
15/10/2024,66,"11,09","11,04"
15/10/2024,73,"11,13","10,87"
15/10/2024,76,"11,13","10,65"
15/10/2024,79,"11,15","10,66"
15/10/2024,90,"11,23","10,66"
15/10/2024,92,"11,24","10,80"
15/10/2024,100,"11,29","10,95"
15/10/2024,108,"11,34","11,08"
15/10/2024,111,"11,34","10,93"
15/10/2024,120,"11,43","11,14"
15/10/2024,125,"11,46","11,12"
15/10/2024,135,"11,54","11,34"
15/10/2024,136,"11,55","11,39"
15/10/2024,141,"11,55","11,10"
15/10/2024,150,"11,62","11,27"
15/10/2024,153,"11,63","11,16"
15/10/2024,156,"11,66","11,30"
15/10/2024,157,"11,67","11,34"
15/10/2024,167,"11,71","11,30"
15/10/2024,168,"11,72","11,34"
15/10/2024,181,"11,80","11,44"
15/10/2024,182,"11,81","11,48"
15/10/2024,183,"11,82","11,52"
15/10/2024,196,"11,88","11,40"
15/10/2024,197,"11,88","11,44"
15/10/2024,199,"11,89","11,41"
15/10/2024,210,"11,94","11,43"
15/10/2024,212,"11,95","11,49"
15/10/2024,219,"11,99","11,55"
15/10/2024,227,"12,02","11,63"
15/10/2024,230,"12,03","11,55"
15/10/2024,240,"12,08","11,70"
15/10/2024,246,"12,11","11,72"
15/10/2024,248,"12,11","11,70"
15/10/2024,255,"12,14","11,75"
15/10/2024,258,"12,15","11,68"
15/10/2024,259,"12,16","11,71"
15/10/2024,272,"12,20","11,77"
15/10/2024,273,"12,21","11,80"
15/10/2024,281,"12,24","11,86"
15/10/2024,288,"12,26","11,90"
15/10/2024,289,"12,26","11,92"
15/10/2024,290,"12,27","11,95"
15/10/2024,300,"12,29","11,92"
15/10/2024,302,"12,30","11,97"
15/10/2024,304,"12,31","12,01"
15/10/2024,317,"12,34","12,05"
15/10/2024,318,"12,34","12,07"
15/10/2024,321,"12,35","12,02"
15/10/2024,330,"12,38","12,09"
15/10/2024,335,"12,39","12,08"
15/10/2024,339,"12,41","12,17"
15/10/2024,342,"12,41","12,11"
15/10/2024,350,"12,43","12,16"
15/10/2024,351,"12,44","12,19"
15/10/2024,360,"12,46","12,25"
15/10/2024,365,"12,47","12,24"
15/10/2024,366,"12,47","12,26"
15/10/2024,380,"12,50","12,30"
15/10/2024,381,"12,50","12,32"
15/10/2024,391,"12,52","12,29"
15/10/2024,398,"12,53","12,31"
15/10/2024,409,"12,55","12,35"
15/10/2024,420,"12,57","12,34"
15/10/2024,428,"12,58","12,38"
15/10/2024,429,"12,59","12,40"
15/10/2024,430,"12,59","12,41"
15/10/2024,441,"12,60","12,36"
15/10/2024,444,"12,61","12,36"
15/10/2024,450,"12,61","12,36"
15/10/2024,457,"12,62","12,38"
15/10/2024,472,"12,64","12,43"
15/10/2024,482,"12,65","12,40"
15/10/2024,491,"12,66","12,36"
15/10/2024,500,"12,67","12,41"
15/10/2024,510,"12,68","12,38"
15/10/2024,517,"12,69","12,40"
15/10/2024,524,"12,70","12,41"
15/10/2024,532,"12,71","12,44"
15/10/2024,533,"12,71","12,45"
15/10/2024,540,"12,71","12,43"
15/10/2024,547,"12,72","12,44"
15/10/2024,570,"12,73","12,42"
15/10/2024,577,"12,73","12,43"
15/10/2024,601,"12,74","12,40"
15/10/2024,610,"12,75","12,43"
15/10/2024,624,"12,76","12,45"
15/10/2024,630,"12,76","12,45"
15/10/2024,660,"12,76","12,49"
15/10/2024,666,"12,76","12,49"
15/10/2024,671,"12,76","12,48"
15/10/2024,693,"12,76","12,48"
15/10/2024,716,"12,76","12,51"
15/10/2024,720,"12,76","12,49"
15/10/2024,750,"12,75","12,47"
15/10/2024,762,"12,75","12,46"
15/10/2024,780,"12,74","12,47"
15/10/2024,792,"12,74","12,46"
15/10/2024,811,"12,73","12,41"
15/10/2024,840,"12,74","12,44"
15/10/2024,853,"12,74","12,39"
15/10/2024,870,"12,74","12,43"
15/10/2024,898,"12,74","12,43"
15/10/2024,902,"12,74","12,41"
15/10/2024,930,"12,74","12,41"
15/10/2024,944,"12,74","12,42"
15/10/2024,960,"12,74","12,42"
15/10/2024,989,"12,75","12,45"
15/10/2024,990,"12,75","12,45"
15/10/2024,1021,"12,75","12,45"
15/10/2024,1035,"12,75","12,46"
15/10/2024,1050,"12,75","12,47"
15/10/2024,1080,"12,75","12,48"
15/10/2024,1081,"12,75","12,49"
15/10/2024,1112,"12,74","12,46"
15/10/2024,1127,"12,74","12,44"
15/10/2024,1140,"12,74","12,44"
15/10/2024,1170,"12,74","12,46"
15/10/2024,1175,"12,74","12,45"
15/10/2024,1200,"12,74","12,48"
15/10/2024,1218,"12,74","12,47"
15/10/2024,1266,"12,74","12,46"
15/10/2024,1308,"12,74","12,44"
15/10/2024,1357,"12,74","12,44"
15/10/2024,1400,"12,74","12,47"
15/10/2024,1441,"12,74","12,46"
15/10/2024,1448,"12,74","12,47"
15/10/2024,1493,"12,73","12,45"
15/10/2024,1540,"12,73","12,41"
15/10/2024,1584,"12,72","12,41"
15/10/2024,1630,"12,72","12,40"
15/10/2024,1673,"12,72","12,41"
15/10/2024,1721,"12,72","12,41"
15/10/2024,1751,"12,72","12,42"
15/10/2024,1765,"12,72","12,43"
