Date,Dias Corridos,252(2)(4),360(1)
11/04/2025,3,"14,15","0,00"
11/04/2025,4,"14,16","9,92"
11/04/2025,5,"14,16","12,02"
11/04/2025,6,"14,16","13,44"
11/04/2025,11,"14,16","8,98"
11/04/2025,14,"14,16","11,42"
11/04/2025,18,"14,16","11,09"
11/04/2025,19,"14,16","11,58"
11/04/2025,21,"14,16","11,42"
11/04/2025,31,"14,28","11,71"
11/04/2025,33,"14,30","12,27"
11/04/2025,34,"14,31","12,53"
11/04/2025,35,"14,32","12,77"
11/04/2025,41,"14,35","12,92"
11/04/2025,48,"14,38","13,19"
11/04/2025,49,"14,38","13,35"
11/04/2025,52,"14,38","12,96"
11/04/2025,60,"14,43","13,33"
11/04/2025,63,"14,45","13,71"
11/04/2025,66,"14,45","13,39"
11/04/2025,68,"14,46","13,62"
11/04/2025,70,"14,47","13,52"
11/04/2025,77,"14,49","13,66"
11/04/2025,80,"14,49","13,39"
11/04/2025,81,"14,49","13,49"
11/04/2025,90,"14,53","13,79"
11/04/2025,95,"14,54","13,73"
11/04/2025,96,"14,55","13,81"
11/04/2025,103,"14,56","13,89"
11/04/2025,110,"14,58","13,97"
11/04/2025,111,"14,58","14,04"
11/04/2025,112,"14,58","14,11"
11/04/2025,122,"14,60","13,98"
11/04/2025,124,"14,61","14,11"
11/04/2025,126,"14,62","14,23"
11/04/2025,139,"14,64","14,27"
11/04/2025,140,"14,64","14,32"
11/04/2025,143,"14,65","14,16"
11/04/2025,150,"14,66","14,21"
11/04/2025,154,"14,67","14,40"
11/04/2025,157,"14,67","14,25"
11/04/2025,159,"14,67","14,35"
11/04/2025,160,"14,67","14,39"
11/04/2025,161,"14,68","14,44"
11/04/2025,164,"14,68","14,30"
11/04/2025,172,"14,69","14,38"
11/04/2025,173,"14,69","14,42"
11/04/2025,180,"14,69","14,44"
11/04/2025,187,"14,70","14,47"
11/04/2025,188,"14,70","14,51"
11/04/2025,202,"14,71","14,55"
11/04/2025,203,"14,71","14,58"
11/04/2025,206,"14,71","14,47"
11/04/2025,210,"14,71","14,60"
11/04/2025,215,"14,71","14,56"
11/04/2025,220,"14,72","14,51"
11/04/2025,222,"14,72","14,58"
11/04/2025,231,"14,72","14,56"
11/04/2025,234,"14,73","14,46"
11/04/2025,241,"14,73","14,48"
11/04/2025,248,"14,74","14,50"
11/04/2025,250,"14,74","14,56"
11/04/2025,251,"14,74","14,59"
11/04/2025,252,"14,74","14,62"
11/04/2025,262,"14,75","14,46"
11/04/2025,263,"14,75","14,48"
11/04/2025,266,"14,75","14,48"
11/04/2025,270,"14,75","14,42"
11/04/2025,278,"14,75","14,46"
11/04/2025,279,"14,76","14,49"
11/04/2025,294,"14,76","14,54"
11/04/2025,297,"14,76","14,46"
11/04/2025,300,"14,76","14,53"
11/04/2025,313,"14,75","14,39"
11/04/2025,321,"14,75","14,42"
11/04/2025,322,"14,75","14,44"
11/04/2025,325,"14,75","14,37"
11/04/2025,332,"14,75","14,38"
11/04/2025,339,"14,74","14,39"
11/04/2025,341,"14,74","14,43"
11/04/2025,343,"14,74","14,47"
11/04/2025,346,"14,74","14,40"
11/04/2025,354,"14,73","14,43"
11/04/2025,355,"14,73","14,45"
11/04/2025,360,"14,73","14,35"
11/04/2025,369,"14,71","14,39"
11/04/2025,390,"14,69","14,28"
11/04/2025,397,"14,68","14,29"
11/04/2025,399,"14,67","14,32"
11/04/2025,405,"14,67","14,31"
11/04/2025,420,"14,65","14,28"
11/04/2025,432,"14,64","14,25"
11/04/2025,444,"14,62","14,23"
11/04/2025,446,"14,62","14,26"
11/04/2025,451,"14,61","14,23"
11/04/2025,480,"14,56","14,24"
11/04/2025,488,"14,55","14,24"
11/04/2025,493,"14,54","14,22"
11/04/2025,510,"14,51","14,25"
11/04/2025,522,"14,50","14,18"
11/04/2025,538,"14,47","14,20"
11/04/2025,542,"14,47","14,17"
11/04/2025,551,"14,45","14,15"
11/04/2025,571,"14,43","14,09"
11/04/2025,584,"14,41","14,08"
11/04/2025,600,"14,39","14,06"
11/04/2025,614,"14,38","14,06"
11/04/2025,616,"14,37","14,08"
11/04/2025,633,"14,36","13,97"
11/04/2025,644,"14,35","14,02"
11/04/2025,661,"14,34","13,98"
11/04/2025,675,"14,33","13,93"
11/04/2025,677,"14,33","13,94"
11/04/2025,690,"14,32","13,94"
11/04/2025,720,"14,30","13,94"
11/04/2025,733,"14,29","13,93"
11/04/2025,752,"14,28","13,89"
11/04/2025,766,"14,27","13,89"
11/04/2025,780,"14,26","13,87"
11/04/2025,810,"14,24","13,89"
11/04/2025,811,"14,24","13,90"
11/04/2025,840,"14,23","13,92"
11/04/2025,857,"14,22","13,90"
11/04/2025,871,"14,22","13,90"
11/04/2025,900,"14,21","13,90"
11/04/2025,903,"14,21","13,92"
11/04/2025,930,"14,20","13,90"
11/04/2025,949,"14,20","13,85"
11/04/2025,962,"14,20","13,85"
11/04/2025,990,"14,19","13,86"
11/04/2025,997,"14,19","13,87"
11/04/2025,1020,"14,19","13,89"
11/04/2025,1040,"14,19","13,90"
11/04/2025,1050,"14,19","13,92"
11/04/2025,1081,"14,19","13,87"
11/04/2025,1088,"14,19","13,88"
11/04/2025,1110,"14,19","13,86"
11/04/2025,1130,"14,20","13,85"
11/04/2025,1140,"14,20","13,88"
11/04/2025,1172,"14,21","13,87"
11/04/2025,1179,"14,21","13,87"
11/04/2025,1200,"14,22","13,89"
11/04/2025,1222,"14,23","13,92"
11/04/2025,1270,"14,25","13,94"
11/04/2025,1315,"14,26","13,94"
11/04/2025,1362,"14,27","13,91"
11/04/2025,1406,"14,28","13,92"
11/04/2025,1440,"14,29","13,95"
11/04/2025,1452,"14,30","13,93"
11/04/2025,1495,"14,32","13,96"
11/04/2025,1543,"14,34","13,99"
11/04/2025,1573,"14,36","14,02"
11/04/2025,1587,"14,36","14,03"
11/04/2025,1634,"14,38","14,05"
11/04/2025,1680,"14,40","14,06"
11/04/2025,1727,"14,42","14,05"
11/04/2025,1771,"14,43","14,09"
11/04/2025,1802,"14,44","14,07"
11/04/2025,1816,"14,44","14,08"
11/04/2025,1860,"14,46","14,09"
11/04/2025,1907,"14,48","14,11"
11/04/2025,1952,"14,50","14,15"
11/04/2025,2047,"14,53","14,19"
11/04/2025,2092,"14,54","14,19"
11/04/2025,2138,"14,55","14,21"
11/04/2025,2160,"14,55","14,20"
11/04/2025,2225,"14,56","14,21"
11/04/2025,2317,"14,58","14,24"
11/04/2025,2411,"14,60","14,27"
11/04/2025,2457,"14,60","14,28"
11/04/2025,2502,"14,61","14,26"
11/04/2025,2520,"14,61","14,28"
11/04/2025,2593,"14,61","14,28"
11/04/2025,2684,"14,62","14,30"
11/04/2025,2776,"14,63","14,29"
11/04/2025,2824,"14,63","14,31"
11/04/2025,2867,"14,63","14,32"
11/04/2025,2882,"14,63","14,30"
11/04/2025,2957,"14,62","14,30"
11/04/2025,3048,"14,62","14,31"
11/04/2025,3141,"14,61","14,30"
11/04/2025,3188,"14,61","14,30"
11/04/2025,3232,"14,61","14,31"
11/04/2025,3240,"14,61","14,30"
11/04/2025,3321,"14,61","14,29"
11/04/2025,3413,"14,62","14,31"
11/04/2025,3506,"14,62","14,31"
11/04/2025,3553,"14,62","14,29"
11/04/2025,3597,"14,62","14,29"
11/04/2025,3601,"14,62","14,29"
11/04/2025,3686,"14,62","14,29"
11/04/2025,3778,"14,62","14,30"
11/04/2025,3871,"14,62","14,30"
11/04/2025,3918,"14,62","14,28"
11/04/2025,3960,"14,62","14,29"
11/04/2025,3962,"14,62","14,29"
11/04/2025,4052,"14,62","14,29"
11/04/2025,4144,"14,63","14,30"
11/04/2025,4238,"14,64","14,32"
11/04/2025,4284,"14,64","14,32"
11/04/2025,4322,"14,63","14,31"
11/04/2025,4331,"14,63","14,30"
11/04/2025,4417,"14,60","14,28"
11/04/2025,4511,"14,58","14,26"
