Date,Dias Corridos,252(2)(4),360(1)
01/09/2025,1,"14,90","0,00"
01/09/2025,7,"14,91","15,23"
01/09/2025,11,"14,91","17,64"
01/09/2025,14,"14,91","15,23"
01/09/2025,15,"14,91","15,67"
01/09/2025,16,"14,91","16,06"
01/09/2025,17,"14,91","16,39"
01/09/2025,18,"14,91","16,70"
01/09/2025,21,"14,91","15,24"
01/09/2025,25,"14,91","16,29"
01/09/2025,28,"14,91","15,24"
01/09/2025,29,"14,91","15,46"
01/09/2025,30,"14,91","15,67"
01/09/2025,42,"14,91","15,23"
01/09/2025,44,"14,91","15,53"
01/09/2025,45,"14,91","15,67"
01/09/2025,46,"14,91","15,80"
01/09/2025,58,"14,91","15,46"
01/09/2025,59,"14,91","15,57"
01/09/2025,60,"14,91","15,67"
01/09/2025,63,"14,91","15,23"
01/09/2025,72,"14,91","15,41"
01/09/2025,77,"14,91","15,23"
01/09/2025,78,"14,91","15,32"
01/09/2025,79,"14,91","15,40"
01/09/2025,86,"14,91","15,12"
01/09/2025,88,"14,91","15,27"
01/09/2025,91,"14,91","14,98"
01/09/2025,102,"14,90","15,26"
01/09/2025,105,"14,90","15,01"
01/09/2025,106,"14,90","15,07"
01/09/2025,107,"14,90","15,13"
01/09/2025,108,"14,90","15,19"
01/09/2025,109,"14,89","15,25"
01/09/2025,113,"14,89","15,07"
01/09/2025,116,"14,89","15,05"
01/09/2025,119,"14,89","14,83"
01/09/2025,120,"14,89","14,89"
01/09/2025,123,"14,89","14,87"
01/09/2025,135,"14,88","14,80"
01/09/2025,136,"14,88","14,85"
01/09/2025,140,"14,88","14,72"
01/09/2025,142,"14,88","14,81"
01/09/2025,143,"14,88","14,86"
01/09/2025,150,"14,87","14,87"
01/09/2025,151,"14,87","14,92"
01/09/2025,154,"14,87","14,75"
01/09/2025,170,"14,85","14,58"
01/09/2025,177,"14,84","14,60"
01/09/2025,178,"14,84","14,64"
01/09/2025,179,"14,84","14,67"
01/09/2025,182,"14,84","14,54"
01/09/2025,196,"14,81","14,55"
01/09/2025,198,"14,80","14,62"
01/09/2025,199,"14,80","14,65"
01/09/2025,200,"14,80","14,68"
01/09/2025,203,"14,80","14,56"
01/09/2025,210,"14,78","14,57"
01/09/2025,211,"14,78","14,60"
01/09/2025,212,"14,78","14,63"
01/09/2025,226,"14,75","14,53"
01/09/2025,227,"14,75","14,56"
01/09/2025,240,"14,73","14,45"
01/09/2025,241,"14,73","14,48"
01/09/2025,245,"14,73","14,31"
01/09/2025,254,"14,69","14,35"
01/09/2025,256,"14,68","14,40"
01/09/2025,262,"14,66","14,37"
01/09/2025,270,"14,63","14,38"
01/09/2025,273,"14,63","14,29"
01/09/2025,289,"14,58","14,25"
01/09/2025,291,"14,57","14,29"
01/09/2025,301,"14,55","14,20"
01/09/2025,302,"14,54","14,22"
01/09/2025,303,"14,54","14,24"
01/09/2025,317,"14,49","14,22"
01/09/2025,325,"14,47","14,23"
01/09/2025,330,"14,46","14,19"
01/09/2025,332,"14,45","14,22"
01/09/2025,333,"14,45","14,24"
01/09/2025,336,"14,44","14,17"
01/09/2025,345,"14,40","14,18"
01/09/2025,350,"14,39","14,14"
01/09/2025,360,"14,35","14,16"
01/09/2025,364,"14,34","14,11"
01/09/2025,365,"14,33","14,12"
01/09/2025,379,"14,29","14,04"
01/09/2025,380,"14,28","14,05"
01/09/2025,386,"14,26","14,02"
01/09/2025,392,"14,24","14,00"
01/09/2025,394,"14,23","14,02"
01/09/2025,395,"14,23","14,04"
01/09/2025,408,"14,19","13,94"
01/09/2025,420,"14,15","13,89"
01/09/2025,441,"14,08","13,80"
01/09/2025,443,"14,07","13,82"
01/09/2025,444,"14,07","13,83"
01/09/2025,450,"14,05","13,77"
01/09/2025,456,"14,04","13,74"
01/09/2025,471,"13,98","13,73"
01/09/2025,473,"13,98","13,75"
01/09/2025,483,"13,95","13,64"
01/09/2025,490,"13,94","13,59"
01/09/2025,501,"13,90","13,62"
01/09/2025,511,"13,88","13,56"
01/09/2025,532,"13,83","13,46"
01/09/2025,534,"13,83","13,48"
01/09/2025,540,"13,81","13,46"
01/09/2025,570,"13,74","13,45"
01/09/2025,577,"13,73","13,41"
01/09/2025,590,"13,70","13,38"
01/09/2025,602,"13,68","13,32"
01/09/2025,623,"13,63","13,29"
01/09/2025,630,"13,61","13,28"
01/09/2025,653,"13,56","13,25"
01/09/2025,660,"13,55","13,24"
01/09/2025,668,"13,53","13,24"
01/09/2025,690,"13,49","13,22"
01/09/2025,700,"13,48","13,19"
