Date,Dias Corridos,252(2)(4),360(1)
20/05/2016,3,"14,13","0,00"
20/05/2016,7,"14,14","11,40"
20/05/2016,10,"14,14","9,91"
20/05/2016,11,"14,15","10,86"
20/05/2016,12,"14,15","11,66"
20/05/2016,26,"14,12","13,13"
20/05/2016,27,"14,12","13,41"
20/05/2016,28,"14,12","13,66"
20/05/2016,31,"14,12","12,95"
20/05/2016,32,"14,12","13,18"
20/05/2016,33,"14,12","13,40"
20/05/2016,40,"14,12","13,58"
20/05/2016,41,"14,12","13,75"
20/05/2016,42,"14,12","13,91"
20/05/2016,56,"14,11","14,03"
20/05/2016,60,"14,11","13,75"
20/05/2016,62,"14,11","13,97"
20/05/2016,69,"14,11","14,01"
20/05/2016,70,"14,11","14,11"
20/05/2016,73,"14,11","13,78"
20/05/2016,87,"14,09","13,87"
20/05/2016,89,"14,09","14,02"
20/05/2016,90,"14,09","14,09"
20/05/2016,102,"14,09","14,00"
20/05/2016,103,"14,09","14,07"
20/05/2016,104,"14,09","14,13"
20/05/2016,111,"14,06","13,93"
20/05/2016,118,"14,04","13,93"
20/05/2016,119,"14,03","13,98"
20/05/2016,122,"14,03","13,78"
20/05/2016,125,"14,02","13,93"
20/05/2016,133,"13,99","13,98"
20/05/2016,136,"13,99","13,80"
20/05/2016,146,"13,95","13,78"
20/05/2016,150,"13,95","13,66"
20/05/2016,161,"13,91","13,82"
20/05/2016,164,"13,90","13,67"
20/05/2016,165,"13,90","13,71"
20/05/2016,180,"13,87","13,51"
20/05/2016,185,"13,86","13,46"
20/05/2016,194,"13,83","13,53"
20/05/2016,195,"13,83","13,56"
20/05/2016,208,"13,76","13,50"
20/05/2016,209,"13,75","13,52"
20/05/2016,210,"13,75","13,55"
20/05/2016,215,"13,73","13,48"
20/05/2016,222,"13,69","13,47"
20/05/2016,223,"13,69","13,49"
20/05/2016,224,"13,68","13,51"
20/05/2016,227,"13,68","13,41"
20/05/2016,241,"13,61","13,38"
20/05/2016,256,"13,55","13,37"
20/05/2016,257,"13,54","13,39"
20/05/2016,270,"13,50","13,35"
20/05/2016,271,"13,49","13,37"
20/05/2016,279,"13,47","13,37"
20/05/2016,280,"13,46","13,39"
20/05/2016,285,"13,46","13,21"
20/05/2016,291,"13,44","13,18"
20/05/2016,299,"13,42","13,19"
20/05/2016,300,"13,41","13,21"
20/05/2016,307,"13,39","13,20"
20/05/2016,315,"13,37","13,21"
20/05/2016,318,"13,37","13,14"
20/05/2016,327,"13,33","13,15"
20/05/2016,332,"13,32","13,05"
20/05/2016,335,"13,30","13,09"
20/05/2016,342,"13,28","13,02"
20/05/2016,347,"13,27","12,93"
20/05/2016,360,"13,23","12,89"
20/05/2016,376,"13,17","12,90"
20/05/2016,377,"13,17","12,91"
20/05/2016,390,"13,13","12,88"
20/05/2016,392,"13,13","12,86"
20/05/2016,405,"13,10","12,83"
20/05/2016,409,"13,09","12,78"
20/05/2016,420,"13,05","12,82"
20/05/2016,423,"13,05","12,76"
20/05/2016,438,"13,01","12,75"
20/05/2016,451,"12,98","12,73"
20/05/2016,452,"12,97","12,74"
20/05/2016,453,"12,97","12,75"
20/05/2016,469,"12,93","12,75"
20/05/2016,476,"12,92","12,70"
20/05/2016,480,"12,91","12,67"
20/05/2016,483,"12,90","12,70"
20/05/2016,489,"12,89","12,68"
20/05/2016,500,"12,87","12,64"
20/05/2016,511,"12,85","12,63"
20/05/2016,514,"12,85","12,59"
20/05/2016,516,"12,84","12,61"
20/05/2016,529,"12,82","12,58"
20/05/2016,530,"12,81","12,59"
20/05/2016,542,"12,80","12,53"
20/05/2016,545,"12,79","12,52"
20/05/2016,560,"12,76","12,52"
20/05/2016,570,"12,75","12,48"
20/05/2016,572,"12,75","12,50"
20/05/2016,592,"12,72","12,41"
20/05/2016,600,"12,71","12,42"
20/05/2016,605,"12,71","12,40"
20/05/2016,630,"12,68","12,44"
20/05/2016,635,"12,68","12,36"
