Date,Dias Corridos,252(2)(4),360(1)
16/09/2025,1,"14,90","0,00"
16/09/2025,2,"14,90","21,95"
16/09/2025,3,"14,90","21,95"
16/09/2025,6,"14,90","14,15"
16/09/2025,7,"14,90","15,23"
16/09/2025,10,"14,90","17,21"
16/09/2025,13,"14,90","14,73"
16/09/2025,14,"14,90","15,23"
16/09/2025,15,"14,90","15,67"
16/09/2025,21,"14,90","15,23"
16/09/2025,27,"14,90","14,99"
16/09/2025,29,"14,90","15,45"
16/09/2025,30,"14,90","15,67"
16/09/2025,31,"14,90","15,86"
16/09/2025,43,"14,90","15,38"
16/09/2025,44,"14,90","15,53"
16/09/2025,45,"14,90","15,66"
16/09/2025,48,"14,90","15,09"
16/09/2025,57,"14,90","15,34"
16/09/2025,62,"14,90","15,12"
16/09/2025,63,"14,90","15,23"
16/09/2025,64,"14,90","15,33"
16/09/2025,66,"14,90","15,18"
16/09/2025,71,"14,90","14,99"
16/09/2025,73,"14,90","15,18"
16/09/2025,76,"14,90","14,84"
16/09/2025,87,"14,89","15,18"
16/09/2025,90,"14,89","14,89"
16/09/2025,91,"14,89","14,97"
16/09/2025,92,"14,89","15,04"
16/09/2025,93,"14,89","15,11"
16/09/2025,94,"14,89","15,18"
16/09/2025,98,"14,89","14,98"
16/09/2025,101,"14,89","14,95"
16/09/2025,104,"14,89","14,71"
16/09/2025,105,"14,89","14,78"
16/09/2025,108,"14,89","14,76"
16/09/2025,120,"14,88","14,69"
16/09/2025,121,"14,88","14,75"
16/09/2025,125,"14,88","14,61"
16/09/2025,127,"14,88","14,72"
16/09/2025,128,"14,88","14,77"
16/09/2025,136,"14,87","14,84"
16/09/2025,139,"14,87","14,66"
16/09/2025,150,"14,86","14,86"
16/09/2025,155,"14,86","14,49"
16/09/2025,162,"14,85","14,51"
16/09/2025,163,"14,85","14,55"
16/09/2025,164,"14,84","14,60"
16/09/2025,167,"14,84","14,45"
16/09/2025,181,"14,82","14,48"
16/09/2025,183,"14,82","14,56"
16/09/2025,184,"14,82","14,59"
16/09/2025,185,"14,81","14,63"
16/09/2025,188,"14,81","14,50"
16/09/2025,196,"14,80","14,55"
16/09/2025,197,"14,80","14,58"
16/09/2025,210,"14,78","14,45"
16/09/2025,211,"14,77","14,49"
16/09/2025,212,"14,77","14,52"
16/09/2025,226,"14,75","14,43"
16/09/2025,230,"14,75","14,26"
16/09/2025,239,"14,71","14,31"
16/09/2025,240,"14,71","14,33"
16/09/2025,241,"14,70","14,36"
16/09/2025,247,"14,69","14,33"
16/09/2025,255,"14,66","14,35"
16/09/2025,258,"14,66","14,26"
16/09/2025,272,"14,61","14,17"
16/09/2025,274,"14,60","14,21"
16/09/2025,276,"14,60","14,26"
16/09/2025,286,"14,57","14,16"
16/09/2025,287,"14,57","14,19"
16/09/2025,288,"14,56","14,21"
16/09/2025,300,"14,53","14,16"
16/09/2025,302,"14,52","14,19"
16/09/2025,310,"14,49","14,21"
16/09/2025,317,"14,47","14,20"
16/09/2025,318,"14,47","14,22"
16/09/2025,321,"14,46","14,14"
16/09/2025,330,"14,43","14,16"
16/09/2025,335,"14,41","14,11"
16/09/2025,346,"14,37","14,16"
16/09/2025,349,"14,36","14,09"
16/09/2025,350,"14,36","14,11"
16/09/2025,360,"14,32","14,08"
16/09/2025,364,"14,31","14,02"
16/09/2025,365,"14,30","14,03"
16/09/2025,371,"14,28","14,01"
16/09/2025,379,"14,25","14,01"
