date,median_1y,median_3y,median_4y,std_1y,std_3y,std_4y
2001-12-17,3.4992328767123286,2.951917808219178,2.998082191780822,0.16,0.3780821917808219,0.4569315068493151
2001-12-18,3.498219178082192,3.0035616438356163,3.0,0.16,0.3878630136986302,0.44786301369863013
2001-12-19,3.4983561643835617,3.0032876712328767,3.0,0.16,0.38802739726027397,0.44802739726027396
2001-12-20,3.4984931506849315,3.006027397260274,3.0,0.16,0.39758904109589044,0.4484931506849315
2001-12-21,3.5,3.0054794520547947,3.0,0.16027397260273973,0.38808219178082193,0.4386301369863014
2001-12-24,3.5,3.003835616438356,3.0,0.16019178082191782,0.39865753424657535,0.43923287671232875
2001-12-26,3.5,3.0027397260273974,3.0,0.16013698630136985,0.399041095890411,0.43945205479452054
2001-12-27,3.5,3.0021917808219176,3.0,0.16010958904109587,0.3992328767123288,0.4395616438356164
2001-12-28,3.5,3.0016438356164383,3.0,0.16,0.449013698630137,0.6186027397260273
2001-12-31,3.5,3.0,3.0,0.16,0.45,0.62
2002-02-01,3.4605479452054793,3.0,3.0,0.21052054794520547,0.45526027397260277,0.5275342465753425
2002-02-04,3.4616438356164387,3.0,3.0,0.21150684931506852,0.4509589041095891,0.46383561643835625
2002-02-05,3.4506849315068493,3.0,3.0,0.22986301369863013,0.450986301369863,0.46394520547945206
2002-02-06,3.4493150684931506,3.0,3.0,0.23013698630136986,0.45101369863013696,0.464054794520548
2002-02-07,3.453150684931507,3.0,3.0,0.2304109589041096,0.45104109589041097,0.46416438356164386
2002-02-08,3.4465753424657537,3.0,3.0,0.21282191780821919,0.4564109589041096,0.5089315068493151
2002-02-11,3.4482191780821916,3.0,3.0,0.21380821917808224,0.45690410958904115,0.5088493150684932
2002-02-13,3.4457534246575343,3.0,3.0,0.21446575342465754,0.4572328767123288,0.5087945205479453
2002-02-14,3.4383561643835616,3.0,2.9383561643835616,0.2147945205479452,0.43109589041095886,0.5173972602739726
2002-02-15,3.436986301369863,3.0,2.936986301369863,0.21512328767123287,0.4313424657534246,0.5175616438356164
2002-02-18,3.4328767123287673,3.0,2.9664383561643834,0.21610958904109592,0.4107397260273973,0.48536986301369867
2002-02-19,3.4383561643835616,3.0,3.0,0.2178082191780822,0.4082191780821918,0.4504109589041096
2002-02-20,3.444109589041096,3.0,3.0,0.21816438356164386,0.4155890410958904,0.4374246575342466
2002-02-21,3.443013698630137,3.0,3.0,0.2185205479452055,0.41569863013698627,0.43717808219178084
2002-02-22,3.4419178082191784,3.0,3.0,0.21887671232876713,0.3843561643835616,0.3896712328767123
2002-02-25,3.4432328767123286,3.0,3.0,0.21994520547945207,0.39460273972602744,0.39698630136986296
2002-02-26,3.4375342465753427,3.0,3.0,0.2203013698630137,0.3946849315068493,0.39813698630136984
2002-02-27,3.4205479452054797,3.0,3.0,0.22065753424657536,0.3947671232876712,0.4088767123287671
2002-02-28,3.4191780821917805,3.0,3.0,0.221013698630137,0.3948493150684932,0.40868493150684926
2002-03-01,3.426027397260274,3.0,3.0,0.17123287671232879,0.3949315068493151,0.40849315068493147
2002-03-04,3.4136986301369863,3.0,3.0,0.1810684931506849,0.38345205479452055,0.39136986301369864
2002-03-05,3.412328767123288,3.0000000000000004,3.0000000000000004,0.18156164383561643,0.38350684931506857,0.3912328767123288
2002-03-06,3.410958904109589,3.0,3.0,0.18205479452054793,0.3835616438356164,0.3910958904109589
2002-03-07,3.4095890410958907,3.0,3.0,0.19254794520547944,0.3836164383561644,0.39095890410958906
2002-03-08,3.408219178082192,3.0,3.0,0.16854794520547944,0.37367123287671233,0.38265753424657534
2002-03-11,3.404109589041096,3.0,3.0,0.17027397260273974,0.36424657534246574,0.3419178082191781
2002-03-12,3.4027397260273973,3.0,3.0,0.17084931506849316,0.3641643835616439,0.34194520547945206
2002-03-13,3.4013698630136986,3.0,3.0,0.17142465753424657,0.3640821917808219,0.3419726027397261
2002-03-14,3.4000000000000004,3.0000000000000004,3.0000000000000004,0.17200000000000001,0.364,0.342
2002-03-15,3.3986301369863012,3.0,3.0,0.17257534246575343,0.3718904109589041,0.342027397260274
2002-03-18,3.394520547945205,3.0,3.0,0.1743013698630137,0.38156164383561647,0.35
2002-03-19,3.3931506849315065,3.0,3.0,0.17487671232876714,0.3957260273972603,0.38
2002-03-20,3.3917808219178083,3.0,3.0,0.17328767123287672,0.39567123287671235,0.38
2002-03-21,3.3904109589041096,3.0,3.0,0.17383561643835616,0.39561643835616445,0.38
2002-03-22,3.389041095890411,3.0,3.0,0.17438356164383562,0.370027397260274,0.2977808219178082
2002-03-25,3.3849315068493153,3.0,3.0,0.176027397260274,0.35928767123287675,0.29
2002-03-26,3.383561643835616,3.0,3.0,0.17657534246575343,0.35904109589041094,0.29
2002-03-27,3.3821917808219175,3.0,3.0,0.17712328767123287,0.3587945205479452,0.29
2002-03-28,3.380821917808219,2.9999999999999996,2.9999999999999996,0.1752876712328767,0.37523287671232874,0.3480821917808219
2002-04-01,3.40027397260274,3.0000000000000004,3.0000000000000004,0.18487671232876712,0.37252054794520545,0.3375342465753425
2002-04-02,3.3991780821917805,3.0,3.0,0.18536986301369862,0.37243835616438353,0.33739726027397254
2002-04-03,3.398082191780822,3.0,3.0,0.18586301369863018,0.37235616438356167,0.3372602739726027
2002-04-04,3.396986301369863,3.0,3.0,0.18635616438356165,0.3722739726027397,0.3371232876712329
2002-04-05,3.4036986301369865,3.0,3.0,0.18684931506849317,0.3847945205479452,0.3595890410958904
2002-04-08,3.4006575342465752,3.0,3.0,0.15906849315068494,0.3846301369863014,0.35926027397260274
2002-04-09,3.3996438356164385,3.0,3.0,0.16153424657534246,0.3745753424657534,0.3491506849315068
2002-04-10,3.4315068493150687,3.0,3.0,0.1647945205479452,0.3763013698630137,0.3263013698630137
2002-04-11,3.4446575342465753,3.0,3.0,0.1798082191780822,0.37616438356164383,0.32616438356164384
2002-04-12,3.416164383561644,3.0,3.0,0.1803013698630137,0.39558904109589044,0.37926027397260276
2002-04-15,3.4136986301369863,2.9999999999999996,2.9999999999999996,0.17890410958904107,0.37424657534246575,0.3398630136986301
2002-04-16,3.4128767123287673,3.0,3.0,0.17936986301369862,0.37419178082191784,0.3396712328767123
2002-04-17,3.412054794520548,3.0,3.0,0.17983561643835616,0.3741369863013698,0.33947945205479446
2002-04-18,3.411232876712329,3.0,3.0,0.1803013698630137,0.3740821917808219,0.3392876712328767
2002-04-19,3.4104109589041096,3.0,3.0,0.18076712328767122,0.37402739726027395,0.3390958904109589
2002-04-22,3.407945205479452,3.0,3.0,0.18523287671232874,0.37465753424657533,0.32772602739726026
2002-04-23,3.407123287671233,3.0,3.0,0.18263013698630137,0.37761643835616443,0.33142465753424655
2002-04-24,3.4063013698630136,2.9999999999999996,2.9999999999999996,0.18309589041095892,0.3675068493150685,0.32126027397260276
2002-04-25,3.405479452054795,3.0,3.0,0.18356164383561643,0.3573972602739726,0.3079452054794521
2002-04-26,3.4046575342465752,3.0,3.0,0.18402739726027398,0.35728767123287675,0.30775342465753425
2002-04-29,3.402191780821918,3.0,3.0,0.19216438356164384,0.36695890410958903,0.31717808219178084
2002-04-30,3.4013698630136986,3.0,3.0,0.1926027397260274,0.36684931506849316,0.31698630136986305
2002-05-02,3.3997260273972607,3.0,3.0,0.19347945205479453,0.3666301369863014,0.3166027397260274
2002-05-03,3.398904109589041,3.0,3.0,0.1939178082191781,0.3665205479452055,0.3164109589041096
2002-05-06,3.3964383561643836,3.0,3.0,0.20178082191780822,0.36619178082191783,0.31583561643835617
2002-05-07,3.3886575342465752,3.0,3.0,0.2021917808219178,0.3660821917808219,0.3156438356164384
2002-05-08,3.3877808219178087,3.0,3.0,0.20260273972602738,0.36597260273972604,0.3154520547945206
2002-05-09,3.3409589041095886,3.0,3.0,0.2094794520547945,0.36586301369863017,0.31526027397260276
2002-05-10,3.33972602739726,3.0,3.0,0.20342465753424657,0.36575342465753424,0.31506849315068497
2002-05-13,3.317808219178082,3.0,3.0,0.20465753424657535,0.3654246575342466,0.31449315068493156
2002-05-14,3.316438356164383,3.0,3.0,0.20506849315068493,0.36531506849315065,0.3143013698630137
2002-05-15,3.3150684931506853,3.0,3.0,0.2054794520547945,0.36520547945205484,0.3141095890410959
2002-05-16,3.3136986301369866,3.0,3.0,0.2058904109589041,0.3650958904109589,0.3139178082191781
2002-05-17,3.312328767123288,3.0,3.0,0.21254794520547945,0.36498630136986304,0.3137260273972603
2002-05-20,3.308219178082192,3.0,3.0,0.20753424657534245,0.3646575342465753,0.3131506849315069
2002-05-21,3.306849315068493,3.0,3.0,0.20794520547945206,0.36454794520547945,0.31295890410958904
2002-05-22,3.3054794520547945,3.0,3.0,0.20835616438356164,0.3644383561643836,0.3127671232876713
2002-05-23,3.3041095890410954,3.0,3.0,0.2166027397260274,0.36432876712328766,0.3125753424657534
2002-05-24,3.3027397260273976,3.0,3.0,0.21706849315068494,0.36421917808219184,0.3123835616438356
2002-05-27,3.298630136986301,3.0,3.0,0.21846575342465752,0.3638904109589041,0.3118082191780822
2002-05-28,3.2972602739726025,3.0,3.0,0.21893150684931506,0.36378082191780825,0.31161643835616437
2002-05-29,3.2958904109589042,3.0,3.0,0.2193972602739726,0.3636712328767123,0.3114246575342466
2002-05-31,3.293150684931507,3.0,3.0,0.2203287671232877,0.3634520547945206,0.311041095890411
2002-06-03,3.289041095890411,3.0,3.0,0.22172602739726027,0.36312328767123286,0.31046575342465754
2002-06-04,3.287671232876713,3.0,3.0,0.22219178082191782,0.363013698630137,0.3102739726027398
2002-06-05,3.2863013698630135,3.0,3.0,0.2483013698630137,0.4214520547945205,0.3544383561643836
2002-06-06,3.284931506849315,3.0,3.0,0.23753424657534244,0.4213972602739726,0.3540821917808219
2002-06-07,3.2835616438356166,3.0,3.0,0.23821917808219178,0.42134246575342466,0.3537260273972603
2002-06-10,3.27945205479452,3.0,3.0,0.24586301369863012,0.4311780821917808,0.3626575342465753
2002-06-11,3.2780821917808223,3.0,3.0,0.2465205479452055,0.43112328767123287,0.3623013698630137
2002-06-12,3.276712328767123,3.0,3.0,0.24164383561643835,0.4310684931506849,0.36194520547945197
2002-06-13,3.32027397260274,3.0,3.0,0.24783561643835617,0.431013698630137,0.3615890410958904
2002-06-14,3.3191780821917805,3.0,3.0,0.2584931506849315,0.43095890410958904,0.3476712328767123
2002-06-17,3.315890410958904,3.0,3.0,0.26586301369863014,0.4361917808219178,0.3601643835616438
2002-06-18,3.314794520547945,3.0,3.0,0.26723287671232876,0.42073972602739723,0.3498082191780822
2002-06-19,3.3136986301369866,3.0,3.0,0.2445205479452055,0.36136986301369867,0.3167123287671233
2002-06-20,3.359452054794521,3.0,3.0,0.25027397260273976,0.36126027397260274,0.3165753424657535
2002-06-21,3.405753424657534,3.0,3.0,0.25068493150684934,0.3611506849315068,0.31643835616438354
2002-06-24,3.476027397260274,3.0,3.0,0.2467123287671233,0.3608219178082192,0.31602739726027396
2002-06-25,3.475890410958904,3.0,3.0,0.24715068493150685,0.36071232876712334,0.31589041095890413
2002-06-26,3.475753424657534,3.0,3.0,0.24758904109589042,0.3606027397260274,0.31575342465753425
2002-06-27,3.4756164383561643,3.0,3.0,0.2629041095890411,0.37073972602739724,0.3156164383561644
2002-06-28,3.5,3.0,3.0,0.2633698630136986,0.3705753424657534,0.31547945205479455
2002-07-01,3.55013698630137,3.0,3.0,0.26972602739726026,0.40013698630136985,0.330054794520548
2002-07-02,3.5997260273972604,3.0,3.0,0.2702739726027397,0.38986301369863013,0.31994520547945204
2002-07-03,3.5495890410958904,3.0,3.0,0.2708219178082192,0.38463013698630133,0.3147945205479452
2002-07-04,3.6232876712328768,3.0,3.0,0.27136986301369864,0.37945205479452054,0.3146575342465754
2002-07-05,3.6226027397260276,3.0,3.0,0.2464383561643836,0.37019178082191784,0.36980821917808215
2002-07-08,3.6205479452054794,3.0,3.0,0.2332054794520548,0.3803561643835617,0.37964383561643833
2002-07-09,3.6198630136986303,3.0,3.0,0.23369863013698633,0.3804109589041096,0.3795890410958904
2002-07-10,3.619178082191781,3.0,3.0,0.23942465753424658,0.3804657534246575,0.3795342465753425
2002-07-11,3.618493150684931,3.0,3.0,0.23468493150684933,0.3805205479452055,0.3794794520547945
2002-07-12,3.617808219178082,3.0,3.0,0.2393150684931507,0.3805753424657534,0.3794246575342466
2002-07-15,3.6157534246575342,3.0,3.0,0.24054794520547945,0.38073972602739725,0.37926027397260276
2002-07-16,3.6150684931506847,3.0,3.0,0.24635616438356164,0.396986301369863,0.3984109589041096
2002-07-17,3.6143835616438356,3.0,3.0,0.2467945205479452,0.39712328767123284,0.3983013698630137
2002-07-18,3.6136986301369864,3.0,3.0,0.24723287671232877,0.3863561643835617,0.37819178082191784
2002-07-19,3.6130136986301373,3.0,3.0,0.25315068493150683,0.4045205479452055,0.3780821917808219
2002-07-22,3.610958904109589,3.0,3.0,0.24898630136986302,0.40443835616438356,0.37775342465753425
2002-07-23,3.61027397260274,3.0,3.0,0.24942465753424659,0.4044109589041096,0.37764383561643833
2002-07-24,3.6095890410958904,3.0,3.0,0.24986301369863015,0.4043835616438356,0.37753424657534246
2002-07-25,3.608904109589041,3.0,3.0,0.25465753424657533,0.40435616438356164,0.3774246575342466
2002-07-26,3.6082191780821917,3.0,3.0,0.24506849315068496,0.4043287671232877,0.37731506849315066
2002-07-29,3.606164383561644,3.0,3.0,0.2463013698630137,0.4042465753424658,0.376986301369863
2002-07-30,3.6054794520547944,3.0,3.0,0.2467123287671233,0.40421917808219177,0.3768767123287671
2002-07-31,3.6047945205479452,3.0,3.0,0.24293150684931505,0.4041917808219178,0.37676712328767126
2002-08-01,3.604109589041096,3.0,3.0,0.24336986301369862,0.40416438356164386,0.37665753424657533
2002-08-02,3.6034246575342466,3.0,3.0,0.23794520547945205,0.41413698630136986,0.3865479452054794
2002-08-05,3.6013698630136988,3.0,3.0,0.23917808219178083,0.41405479452054794,0.38621917808219175
2002-08-06,3.600684931506849,3.0,3.0,0.23958904109589038,0.41402739726027393,0.3861095890410959
2002-08-07,3.6,3.0,3.0,0.24,0.414,0.386
2002-08-08,3.5993150684931505,3.0,3.0,0.2343835616438356,0.4119178082191781,0.3758904109589041
2002-08-09,3.7197260273972605,3.0,3.0,0.24082191780821918,0.41578082191780824,0.3757808219178082
2002-08-12,3.75,3.0,3.0,0.22046575342465755,0.3993150684931507,0.36772602739726024
2002-08-13,3.75,3.0575342465753423,3.0,0.21863013698630138,0.39917808219178086,0.36767123287671233
2002-08-14,3.75,3.057123287671233,3.0,0.1943013698630137,0.3990410958904109,0.36761643835616437
2002-08-15,3.75,3.1890410958904107,3.0,0.17841095890410957,0.4102465753424658,0.36134246575342466
2002-08-16,3.75,3.1876712328767125,3.0,0.16621917808219178,0.410027397260274,0.36126027397260274
2002-08-19,3.75,3.1835616438356165,3.0,0.1832876712328767,0.4736712328767123,0.3940547945205479
2002-08-20,3.75,3.182191780821918,3.0,0.17991780821917808,0.47364383561643836,0.39372602739726026
2002-08-21,3.75,3.180821917808219,3.0,0.1802191780821918,0.4891506849315068,0.4297808219178082
2002-08-22,3.75,3.1794520547945204,3.0,0.1805205479452055,0.48564383561643837,0.42947945205479454
2002-08-23,3.75,3.178082191780822,3.0,0.17438356164383562,0.4821917808219178,0.42917808219178083
2002-08-26,3.75,3.1739726027397257,3.0,0.1752054794520548,0.4826027397260274,0.42827397260273975
2002-08-27,3.75,3.1726027397260275,3.0,0.16893150684931507,0.48273972602739723,0.42797260273972604
2002-08-28,3.75,3.171232876712329,3.0,0.16917808219178082,0.48287671232876717,0.4276712328767123
2002-08-29,3.75,3.16986301369863,3.0,0.16942465753424657,0.483013698630137,0.42736986301369867
2002-08-30,3.75,3.1684931506849314,3.0,0.1763013698630137,0.4865205479452055,0.4336986301369863
2002-09-02,3.75,3.1643835616438354,3.0,0.17712328767123287,0.5202739726027398,0.45945205479452056
2002-09-03,3.75,3.163013698630137,3.0,0.17739726027397262,0.5204383561643836,0.4591232876712329
2002-09-04,3.75,3.1616438356164385,3.0,0.16767123287671232,0.5241369863013698,0.46879452054794524
2002-09-05,3.75,3.16027397260274,3.0,0.17115068493150687,0.5311506849315069,0.4512876712328767
2002-09-06,3.75,3.158904109589041,3.0,0.17139726027397262,0.5313972602739727,0.45084931506849324
2002-09-09,3.75,3.154794520547945,3.0,0.17523287671232876,0.555945205479452,0.5002465753424657
2002-09-10,3.75,3.153424657534247,3.0,0.17545205479452056,0.5562465753424657,0.4998904109589041
2002-09-11,3.75,3.1520547945205477,3.0,0.16871232876712328,0.5635068493150686,0.5095342465753424
2002-09-12,3.75,3.1506849315068495,3.0,0.1689041095890411,0.5568493150684931,0.49917808219178084
2002-09-13,3.75,3.149315068493151,3.0,0.16610958904109588,0.5571506849315069,0.49882191780821916
2002-09-16,3.7645205479452053,3.1452054794520548,3.0,0.16676712328767124,0.558054794520548,0.49775342465753425
2002-09-17,3.764383561643836,3.143835616438356,3.0,0.16986301369863013,0.5583561643835616,0.49739726027397263
2002-09-18,3.7642465753424657,3.1424657534246574,3.0,0.17005479452054795,0.5586575342465753,0.49704109589041096
2002-09-19,3.7641095890410963,3.141095890410959,3.0,0.15306849315068494,0.558958904109589,0.49668493150684934
2002-09-20,3.7835342465753423,3.13972602739726,3.0,0.14882191780821918,0.5592602739726027,0.49632876712328766
2002-09-23,3.785260273972603,3.1356164383561644,3.0,0.15643835616438356,0.5701643835616439,0.5052602739726028
2002-09-24,3.784904109589041,3.1342465753424658,3.0,0.15657534246575344,0.5704657534246576,0.5049041095890411
2002-09-25,3.784547945205479,3.132876712328767,3.0,0.15139726027397263,0.5707671232876712,0.5045479452054794
2002-09-26,3.784191780821918,3.1315068493150684,3.0,0.15158904109589041,0.5710684931506849,0.5041917808219178
2002-09-27,3.7812328767123287,3.163972602739726,3.0,0.15178082191780823,0.536986301369863,0.4242465753424658
2002-09-30,3.7726849315068494,3.126027397260274,3.0,0.15235616438356164,0.5273972602739726,0.42032876712328765
2002-10-01,3.7824109589041095,3.1246575342465754,3.0,0.15254794520547948,0.5275342465753424,0.4198904109589041
2002-10-02,3.782054794520548,3.3116438356164384,3.0616438356164384,0.14273972602739726,0.5252054794520549,0.4194520547945205
2002-10-03,3.7816986301369866,3.310958904109589,3.0609589041095893,0.14293150684931508,0.5253698630136987,0.419013698630137
2002-10-04,3.7813424657534247,3.1205479452054794,3.0,0.1507123287671233,0.527945205479452,0.41857534246575345
2002-10-07,3.78027397260274,3.1746575342465753,3.0,0.15136986301369862,0.536027397260274,0.43493150684931514
2002-10-08,3.779917808219178,3.337452054794521,3.0575342465753423,0.15158904109589041,0.5038904109589041,0.38912328767123283
2002-10-09,3.7795616438356165,3.3364109589041093,3.056849315068493,0.15953424657534246,0.5040821917808219,0.38865753424657534
2002-10-10,3.7792054794520547,3.3353698630136988,3.056164383561644,0.15978082191780824,0.5042739726027398,0.3881917808219178
2002-10-11,3.778849315068493,3.3343287671232877,3.0554794520547945,0.16002739726027398,0.5044657534246576,0.38772602739726025
2002-10-14,3.7777808219178084,3.3568493150684935,3.0534246575342463,0.21580821917808218,0.5029041095890412,0.3863287671232877
2002-10-15,3.7774246575342465,3.552739726027397,3.1054794520547944,0.21624657534246575,0.511013698630137,0.4195342465753425
2002-10-16,3.777068493150685,3.552054794520548,3.104109589041096,0.2246027397260274,0.5550136986301369,0.4929041095890411
2002-10-17,3.776712328767123,3.551369863013699,3.102739726027397,0.22506849315068495,0.5553424657534246,0.49260273972602736
2002-10-18,3.7763561643835617,3.5506849315068494,3.1013698630136988,0.22553424657534246,0.5556712328767123,0.5082465753424658
2002-10-21,3.775287671232877,3.5486301369863016,3.0972602739726027,0.22693150684931507,0.5566575342465754,0.5075068493150685
2002-10-22,3.774931506849315,3.547945205479452,3.095890410958904,0.2273972602739726,0.556986301369863,0.5072602739726028
2002-10-23,3.7745753424657535,3.5472602739726025,3.0945205479452054,0.22597260273972605,0.5573150684931506,0.507013698630137
2002-10-24,3.7742191780821917,3.5465753424657533,3.0931506849315067,0.2346027397260274,0.5576438356164384,0.5067671232876712
2002-10-25,3.77386301369863,3.5458904109589042,3.0917808219178085,0.24328767123287673,0.547972602739726,0.5046849315068493
2002-10-28,3.772794520547945,3.543835616438356,3.0876712328767124,0.2614246575342466,0.548958904109589,0.504027397260274
2002-10-29,3.7724383561643835,3.543150684931507,3.0863013698630137,0.26202739726027396,0.5492876712328767,0.5038082191780822
2002-10-30,3.772082191780822,3.5424657534246577,3.084931506849315,0.2626301369863014,0.5496164383561644,0.5035890410958904
2002-10-31,3.77172602739726,3.541780821917808,3.0835616438356164,0.26323287671232876,0.549945205479452,0.5033698630136986
2002-11-01,3.7713698630136987,3.5410958904109586,3.0821917808219177,0.2705479452054795,0.5702739726027397,0.5147945205479452
2002-11-04,3.7703013698630135,3.5390410958904113,3.0780821917808217,0.26252054794520546,0.5812602739726027,0.4903013698630137
2002-11-05,3.769945205479452,3.5383561643835617,3.0767123287671234,0.2631780821917808,0.5815890410958904,0.4899452054794521
2002-11-06,3.76958904109589,3.537671232876712,3.0753424657534247,0.2638356164383561,0.571917808219178,0.4795890410958904
2002-11-07,3.7692328767123287,3.536986301369863,3.073972602739726,0.2644931506849315,0.5722465753424657,0.4792328767123288
2002-11-08,3.768876712328767,3.536301369863014,3.0726027397260274,0.26515068493150684,0.5725753424657534,0.5045205479452055
2002-11-11,3.7691780821917806,3.5342465753424657,3.068493150684932,0.2584931506849315,0.5735616438356165,0.5036986301369862
2002-11-12,3.7687945205479454,3.5335616438356166,3.067123287671233,0.25046575342465754,0.573890410958904,0.5034246575342466
2002-11-13,3.7684109589041093,3.5328767123287674,3.065753424657534,0.22501369863013698,0.5742191780821918,0.5031506849315068
2002-11-14,3.7693150684931505,3.532191780821918,3.0643835616438357,0.24424657534246577,0.5745479452054794,0.5028767123287671
2002-11-18,3.767671232876712,3.5294520547945205,3.058904109589041,0.2464383561643836,0.557041095890411,0.49060273972602736
2002-11-19,3.767260273972603,3.528767123287671,3.0575342465753423,0.24698630136986302,0.5573424657534246,0.49035616438356167
2002-11-20,3.766849315068493,3.528082191780822,3.056164383561644,0.24753424657534248,0.5576438356164384,0.49010958904109586
2002-11-21,3.7664383561643837,3.5273972602739727,3.0547945205479454,0.24808219178082194,0.557945205479452,0.4898630136986301
2002-11-22,3.766027397260274,3.5267123287671236,3.0534246575342463,0.2575616438356164,0.5771780821917808,0.5721369863013698
2002-11-25,3.7647945205479454,3.5246575342465754,3.0493150684931507,0.25027397260273976,0.5781643835616439,0.5719726027397259
2002-11-26,3.764383561643836,3.5239726027397262,3.047945205479452,0.25082191780821916,0.5784931506849315,0.571917808219178
2002-11-27,3.763972602739726,3.5232876712328767,3.0465753424657533,0.2513698630136986,0.5788219178082191,0.5718630136986301
2002-11-28,3.7635616438356165,3.522602739726027,3.0452054794520547,0.24282191780821918,0.5791506849315069,0.5718082191780821
2002-11-29,3.7631506849315066,3.521917808219178,3.0438356164383564,0.24684931506849317,0.5794794520547945,0.5717534246575342
2002-12-02,3.761917808219178,3.51986301369863,3.1593972602739724,0.24808219178082191,0.5804657534246576,0.5807945205479451
2002-12-03,3.7615068493150683,3.5191780821917806,3.1583835616438356,0.23926027397260274,0.5807945205479451,0.5807671232876712
2002-12-04,3.761095890410959,3.5184931506849315,3.1573698630136984,0.23964383561643834,0.5811232876712329,0.5807397260273972
2002-12-05,3.7606849315068493,3.5178082191780824,3.1563561643835616,0.24002739726027397,0.5814520547945204,0.5807123287671232
2002-12-06,3.7602739726027394,3.517123287671233,3.0342465753424657,0.24972602739726027,0.5817808219178082,0.5713698630136986
2002-12-09,3.759041095890411,3.515068493150685,3.265068493150685,0.25156164383561647,0.5915616438356164,0.5624109589041096
2002-12-10,3.758630136986301,3.514383561643836,3.2643835616438355,0.2519452054794521,0.5919452054794521,0.5623013698630137
2002-12-11,3.7582191780821916,3.5136986301369864,3.2636986301369864,0.25232876712328767,0.5923287671232876,0.5621917808219178
2002-12-12,3.757808219178082,3.5130136986301372,3.263013698630137,0.2527123287671233,0.5927123287671232,0.5526027397260275
2002-12-13,3.7573972602739727,3.5123287671232877,3.2147945205479456,0.2435890410958904,0.5735890410958904,0.5704931506849314
2002-12-16,3.756164383561644,3.5102739726027394,3.212328767123288,0.24465753424657533,0.5746575342465753,0.5704109589041095
2002-12-17,3.7557534246575344,3.5095890410958903,3.211506849315069,0.255013698630137,0.585013698630137,0.5803835616438355
